Gene,Disease,Category
CYP1A1,Carcinoma of ampulla of Vater,Cancer
CYP1A1,Bile duct carcinoma,Cancer
CYP1A1,Malignant neoplasm of kidney,Cancer
CYP1A1,Adenocarcinoma of colon,Cancer
CYP1A1,Cholangiocarcinoma,Cancer
CYP1A1,Squamous cell carcinoma of lung,Cancer
CYP1A1,Gastric Adenocarcinoma,Cancer
CYP1A1,Adenocarcinoma of large intestine,Cancer
CYP1A1,Mammary Neoplasms,Cancer
CYP1A1,Breast Carcinoma,Cancer
CYP1A1,Breast Cancer,Cancer
CYP1B1,Lymphoma,Cancer
CYP1B1,Non-Small Cell Lung Carcinoma,Cancer
CYP1B1,Ovarian Carcinoma,Cancer
CYP1B1,cervical cancer,Cancer
CYP1B1,Malignant neoplasm of ovary,Cancer
CYP1B1,Malignant tumor of cervix,Cancer
CYP1B1,Lung Neoplasms,Cancer
CYP1B1,Neoplasm Metastasis,Cancer
CYP1B1,Mammary Neoplasms,Cancer
CYP1B1,Leukemia,Cancer
CYP1B1,Cervix carcinoma,Cancer
CYP1B1,Liver neoplasms,Cancer
CYP1B1,Mammary Neoplasms,Cancer
CYP1B1,leukemia,Cancer
CYP1B1,Pancreatic carcinoma,Cancer
CYP1B1,Malignant neoplasm of pancreas,Cancer
CYP1B1,Malignant neoplasm of mouth,Cancer
CYP1B1,Malignant neoplasm of lung,Cancer
CYP1B1,Fibroid Tumor,Cancer
CYP1B1,Tumor Progression,Cancer
CYP1B1,Malignant neoplasm of breast,Cancer
CYP1B1,Bladder Neoplasm,Cancer
CYP1B1,Liver carcinoma,Cancer
CYP1B1,Colonic Neoplasms,Cancer
CYP1B1,Endometrial Neoplasms,Cancer
CYP1B1,Carcinoma of lung,Cancer
CYP1B1,Stomach Carcinoma,Cancer
CYP1B1,Malignant neoplasm of stomach,Cancer
CYP1B1,melanoma,Cancer
CYP1B1,Primary malignant neoplasm of lung,Cancer
CYP1B1,Breast Carcinoma,Cancer
CYP1B1,Acute lymphocytic leukemia,Cancer
CYP1B1,Colorectal Neoplasms,Cancer
CYP1B1,Prostate carcinoma,Cancer
CYP1B1,Adenocarcinoma,Cancer
CYP1B1,ovarian neoplasm,Cancer
CYP1B1,Prostatic Neoplasms,Cancer
CYP1B1,Malignant neoplasm of endometrium,Cancer
CYP1B1,Uterine Corpus Cancer,Cancer
CYP1B1,Squamous cell carcinoma,Cancer
CYP1B1,Malignant neoplasm of prostate,Cancer
CYP1B1,Malignant neoplasm of urinary bladder,Cancer
CYP1B1,Mouth Neoplasms,Cancer
CYP1B1,Carcinoma of bladder,Cancer
CYP1B1,Malignant Head and Neck Neoplasm,Cancer
CYP1B1,Lymphoma,Cancer
CYP1B1,Familial lichen amyloidosis,Rare Diseases
CYP1B1,Renal Cell Carcinoma,Cancer
CYP1B1,Endometrial Carcinoma,Cancer
CYP1B1,Adenocarcinoma of lung (disorder),Cancer
CYP1B1,Carcinoma,Cancer
CYP1B1,Colorectal Carcinoma,Cancer
CYP1B1,Pancreatic Ductal Adenocarcinoma,Cancer
CYP1B1,Esophageal Neoplasms,Cancer
CYP1B1,Neoplasms,Cancer
CYP1B1,Secondary malignant neoplasm of lymph node,Cancer
CYP1B1,Colorectal Cancer,Cancer
CYP1B1,Squamous cell carcinoma of the head and neck,Cancer
CYP1B1,Invasive carcinoma of breast,Cancer
CYP1B1,Urothelial Carcinoma,Cancer
CYP1B1,Primary malignant neoplasm,Cancer
CYP1B1,Precursor Cell Lymphoblastic Leukemia Lymphoma,Cancer
CYP1B1,Malignant Neoplasms,Cancer
CYP1B1,Stage IV Ovarian Carcinoma,Cancer
CYP1B1,Tumor Initiation,Cancer
CYP1B1,Carcinoma of larynx,Cancer
CYP1B1,Precancerous Conditions,Cancer
CYP1B1,Malignant neoplasm of larynx,Cancer
CYP1B1,Kidney Neoplasm,Cancer
CYP1B1,Renal carcinoma,Cancer
CYP1B1,Malignant neoplasm of esophagus,Cancer
CYP1B1,Head and Neck Neoplasms,Cancer
CYP1B1,Childhood Acute Lymphoblastic Leukemia,Cancer
CYP1B1,Choriocarcinoma,Cancer
CYP1B1,Squamous cell carcinoma of esophagus,Cancer
CYP1B1,Esophageal carcinoma,Cancer
CYP1B1,Recurrent tumor,Cancer
CYP1B1,Preleukemia,Cancer
CYP1B1,Mammary Tumorigenesis,Cancer
CYP1B1,Head and Neck Carcinoma,Cancer
CYP1B1,Malignant neoplasm of kidney,Cancer
CYP1B1,Autism Spectrum Disorders,Neurological Diseases
CYP1B1,Mammary Neoplasms,Cancer
CYP1B1,Breast Carcinoma,Cancer
CYP1B1,Breast Cancer,Cancer
CYP1B1,Mouth Neoplasms,Cancer
CYP1B1,Carcinoma,Cancer
CYP1B1,Lung Cancer,Cancer
DKK1,Non-Small Cell Lung Carcinoma,Cancer
DKK1,Ovarian Carcinoma,Cancer
DKK1,cervical cancer,Cancer
DKK1,Malignant neoplasm of ovary,Cancer
DKK1,Tumor Angiogenesis,Cancer
DKK1,Malignant tumor of cervix,Cancer
DKK1,Neoplasm Metastasis,Cancer
DKK1,Mammary Neoplasms,Cancer
DKK1,Leukemia,Cancer
DKK1,Cervix carcinoma,Cancer
DKK1,Mammary Neoplasms,Cancer
DKK1,leukemia,Cancer
DKK1,Pancreatic carcinoma,Cancer
DKK1,Alzheimer's Disease,Neurological Diseases
DKK1,Adenocarcinoma of pancreas,Cancer
DKK1,Malignant neoplasm of pancreas,Cancer
DKK1,Malignant neoplasm of mouth,Cancer
DKK1,Brain Neoplasms,Cancer
DKK1,Malignant neoplasm of lung,Cancer
DKK1,Chronic Lymphocytic Leukemia,Cancer
DKK1,Tumor Progression,Cancer
DKK1,Malignant neoplasm of breast,Cancer
DKK1,Liver carcinoma,Cancer
DKK1,Colonic Neoplasms,Cancer
DKK1,Carcinoma of lung,Cancer
DKK1,Colon Carcinoma,Cancer
DKK1,Osteosarcoma of bone,Cancer
DKK1,Lip and Oral Cavity Carcinoma,Cancer
DKK1,melanoma,Cancer
DKK1,Primary malignant neoplasm of lung,Cancer
DKK1,Breast Carcinoma,Cancer
DKK1,Osteosarcoma,Cancer
DKK1,Secondary malignant neoplasm of bone,Cancer
DKK1,Thyroid carcinoma,Cancer
DKK1,Tumor Promotion,Cancer
DKK1,Acute Promyelocytic Leukemia,Cancer
DKK1,Colorectal Neoplasms,Cancer
DKK1,Prostate carcinoma,Cancer
DKK1,Adenocarcinoma,Cancer
DKK1,Malignant tumor of colon,Cancer
DKK1,Prostatic Neoplasms,Cancer
DKK1,Malignant neoplasm of prostate,Cancer
DKK1,Malignant Head and Neck Neoplasm,Cancer
DKK1,Hematopoietic Neoplasms,Cancer
DKK1,Renal Cell Carcinoma,Cancer
DKK1,Colorectal Carcinoma,Cancer
DKK1,Pancreatic Ductal Adenocarcinoma,Cancer
DKK1,Esophageal Neoplasms,Cancer
DKK1,Neoplasms,Cancer
DKK1,Chondrosarcoma,Cancer
DKK1,Secondary malignant neoplasm of lymph node,Cancer
DKK1,Amyloidosis,Rare Diseases
DKK1,Colorectal Cancer,Cancer
DKK1,Primary malignant neoplasm,Cancer
DKK1,Malignant Neoplasms,Cancer
DKK1,Malignant neoplasm of thyroid,Cancer
DKK1,Adenocarcinoma Of Esophagus,Cancer
DKK1,Alzheimer Disease,Neurological Diseases
DKK1,Metastatic Neoplasm,Cancer
DKK1,Disseminated Malignant Neoplasm,Cancer
DKK1,Papillary thyroid carcinoma,Cancer
DKK1,Oral Cavity Carcinoma,Cancer
DKK1,Renal carcinoma,Cancer
DKK1,Malignant neoplasm of esophagus,Cancer
DKK1,Choriocarcinoma,Cancer
DKK1,Esophageal carcinoma,Cancer
DKK1,Schizophrenia,Neurological Diseases
DKK1,Childhood Osteosarcoma,Cancer
DKK1,Trophoblastic Neoplasms,Cancer
DKK1,Conventional (Clear Cell) Renal Cell Carcinoma,Cancer
DKK1,Oropharyngeal Carcinoma,Cancer
DKK1,Malignant neoplasm of kidney,Cancer
DKK1,Triple Negative Breast Neoplasms,Cancer
DKK1,Squamous cell carcinoma of tongue,Cancer
DKK1,Mammary Neoplasms,Cancer
DKK1,Breast Carcinoma,Cancer
DKK1,Breast Cancer,Cancer
DKK1,Interstitial lung disease-nephrotic syndrome-epidermolysis bullosa syndrome ORPHA:306504,Rare Diseases
DNAJB1,Non-Small Cell Lung Carcinoma,Cancer
DNAJB1,Neoplasm Metastasis,Cancer
DNAJB1,Liver neoplasms,Cancer
DNAJB1,Tumor Progression,Cancer
DNAJB1,Liver carcinoma,Cancer
DNAJB1,Parkinson Disease,Neurological Diseases
DNAJB1,Malignant neoplasm of liver,Cancer
DNAJB1,Renal Cell Carcinoma,Cancer
DNAJB1,Liver and Intrahepatic Biliary Tract Carcinoma,Cancer
DNAJB1,Bipolar Disorder,Neurological Diseases
DNAJB1,Schizophrenia,Neurological Diseases
DUSP2,Ovarian Carcinoma,Cancer
DUSP2,Mammary Neoplasms,Cancer
DUSP2,leukemia,Cancer
DUSP2,Epithelial ovarian cancer,Cancer
DUSP2,Brain Neoplasms,Cancer
DUSP2,Malignant neoplasm of lung,Cancer
DUSP2,Chronic Lymphocytic Leukemia,Cancer
DUSP2,Malignant neoplasm of breast,Cancer
DUSP2,Carcinoma of lung,Cancer
DUSP2,B-Cell Lymphomas,Cancer
DUSP2,Colon Carcinoma,Cancer
DUSP2,Primary malignant neoplasm of lung,Cancer
DUSP2,Breast Carcinoma,Cancer
DUSP2,Prostate carcinoma,Cancer
DUSP2,Malignant tumor of colon,Cancer
DUSP2,Malignant neoplasm of prostate,Cancer
DUSP2,Pancreatic Ductal Adenocarcinoma,Cancer
DUSP2,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Cancer
DUSP2,Metastatic Neoplasm,Cancer
DUSP2,Bipolar Disorder,Neurological Diseases
DUSP2,Acute leukemia,Cancer
DUSP2,Schizophrenia,Neurological Diseases
DUSP2,Malignant lymphoma,Cancer
DUSP2,Adenocarcinoma of prostate,Cancer
DUSP2,Charcot-Marie-Tooth disease type 1D ORPHA:101084,Rare Diseases
DUSP2,Charcot-Marie-Tooth disease type 4E ORPHA:99951,Rare Diseases
FOS,Lymphoma,Cancer
FOS,Non-Small Cell Lung Carcinoma,Cancer
FOS,Ovarian Carcinoma,Cancer
FOS,Malignant neoplasm of ovary,Cancer
FOS,Tumor Angiogenesis,Cancer
FOS,Lung Neoplasms,Cancer
FOS,Neoplasm Metastasis,Cancer
FOS,Mammary Neoplasms,Cancer
FOS,Leukemia,Cancer
FOS,Glomerulonephritis,Rare Diseases
FOS,Cervix carcinoma,Cancer
FOS,Liver neoplasms,Cancer
FOS,Mammary Neoplasms,Cancer
FOS,leukemia,Cancer
FOS,Pancreatic carcinoma,Cancer
FOS,Alzheimer's Disease,Neurological Diseases
FOS,Epithelial ovarian cancer,Cancer
FOS,Malignant neoplasm of pancreas,Cancer
FOS,Malignant neoplasm of mouth,Cancer
FOS,Adult T-Cell Lymphoma/Leukemia,Cancer
FOS,Malignant neoplasm of lung,Cancer
FOS,Fibroid Tumor,Cancer
FOS,Leukemia,Cancer
FOS,Chronic Lymphocytic Leukemia,Cancer
FOS,Tumor Progression,Cancer
FOS,Malignant neoplasm of breast,Cancer
FOS,Bladder Neoplasm,Cancer
FOS,Liver carcinoma,Cancer
FOS,Endometrial Neoplasms,Cancer
FOS,Stomach Carcinoma,Cancer
FOS,Colon Carcinoma,Cancer
FOS,Fibrosarcoma,Cancer
FOS,Malignant neoplasm of stomach,Cancer
FOS,Osteosarcoma of bone,Cancer
FOS,Lymphoma,Cancer
FOS,Stomach Neoplasms,Cancer
FOS,melanoma,Cancer
FOS,Breast Carcinoma,Cancer
FOS,Osteosarcoma,Cancer
FOS,Thyroid carcinoma,Cancer
FOS,Familial Alzheimer Disease (FAD),Neurological Diseases
FOS,Tumor Promotion,Cancer
FOS,Acute lymphocytic leukemia,Cancer
FOS,Colorectal Neoplasms,Cancer
FOS,Prostate carcinoma,Cancer
FOS,Adenocarcinoma,Cancer
FOS,Malignant tumor of colon,Cancer
FOS,Idiopathic crescentic glomerulonephritis,Rare Diseases
FOS,Myeloid Leukemia,Cancer
FOS,Prostatic Neoplasms,Cancer
FOS,Malignant neoplasm of endometrium,Cancer
FOS,Uterine Corpus Cancer,Cancer
FOS,Squamous cell carcinoma,Cancer
FOS,Malignant neoplasm of prostate,Cancer
FOS,Malignant neoplasm of urinary bladder,Cancer
FOS,Leukemia,Cancer
FOS,Carcinoma of bladder,Cancer
FOS,Experimental Organism Basal Cell Carcinoma,Cancer
FOS,Tumor Immunity,Cancer
FOS,Malignant Head and Neck Neoplasm,Cancer
FOS,Endometrial Carcinoma,Cancer
FOS,Adenocarcinoma of lung (disorder),Cancer
FOS,Classical Hodgkin's Lymphoma,Cancer
FOS,Colorectal Carcinoma,Cancer
FOS,Metastatic melanoma,Cancer
FOS,Myeloid Leukemia,Cancer
FOS,Sarcoma,Cancer
FOS,Secondary malignant neoplasm of lymph node,Cancer
FOS,Colorectal Cancer,Cancer
FOS,Squamous cell carcinoma of the head and neck,Cancer
FOS,Primary malignant neoplasm,Cancer
FOS,Malignant Neoplasms,Cancer
FOS,Malignant neoplasm of thyroid,Cancer
FOS,Precancerous Conditions,Cancer
FOS,Thyroid Neoplasm,Cancer
FOS,AMYOTROPHIC LATERAL SCLEROSIS 1,Neurological Diseases
FOS,Papillary thyroid carcinoma,Cancer
FOS,Amyotrophic Lateral Sclerosis,Neurological Diseases
FOS,Clear Cell Sarcoma of Soft Tissue,Cancer
FOS,Childhood Osteosarcoma,Cancer
FOS,Giant Cell Tumors,Cancer
FOS,Malignant neoplasm of skin,Cancer
FOS,Childhood Leukemia,Cancer
FOS,Adenocarcinoma of colon,Cancer
FOS,Tumor Necrosis Factor Receptor 1-Associated Periodic Syndrome,Cancer
FOS,Carcinoid Tumor,Cancer
FOS,Malignant neoplasm of tongue,Cancer
FOS,Mammary Neoplasms,Cancer
FOS,Breast Carcinoma,Cancer
FOS,Breast Cancer,Cancer
FOS,Lung Cancer,Cancer
FOS,Charcot-Marie-Tooth disease type 1D ORPHA:101084,Rare Diseases
FOS,Charcot-Marie-Tooth disease type 4E ORPHA:99951,Rare Diseases
GAPDHS,Alzheimer's Disease,Neurological Diseases
GAPDHS,Familial Alzheimer Disease (FAD),Neurological Diseases
GAPDHS,Alzheimer Disease,Neurological Diseases
GAPDHS,Alzheimer's Disease,Neurological Diseases
GAPDHS,Alzheimer Disease,Neurological Diseases
HAP1,Alzheimer's Disease,Neurological Diseases
HAP1,Malignant neoplasm of lung,Cancer
HAP1,Carcinoma of lung,Cancer
HAP1,Primary malignant neoplasm of lung,Cancer
HAP1,Prostate carcinoma,Cancer
HAP1,Malignant neoplasm of prostate,Cancer
HAP1,Epilepsy,Neurological Diseases
HSPA1A,Lymphoma,Cancer
HSPA1A,Non-Small Cell Lung Carcinoma,Cancer
HSPA1A,Autoimmune Diseases,Rare Diseases
HSPA1A,Ovarian Carcinoma,Cancer
HSPA1A,Malignant neoplasm of ovary,Cancer
HSPA1A,Neoplasm Metastasis,Cancer
HSPA1A,leukemia,Cancer
HSPA1A,Alzheimer's Disease,Neurological Diseases
HSPA1A,Malignant neoplasm of lung,Cancer
HSPA1A,Malignant neoplasm of breast,Cancer
HSPA1A,Bladder Neoplasm,Cancer
HSPA1A,Liver carcinoma,Cancer
HSPA1A,Colonic Neoplasms,Cancer
HSPA1A,Nasopharyngeal carcinoma,Cancer
HSPA1A,Carcinoma of lung,Cancer
HSPA1A,Stomach Carcinoma,Cancer
HSPA1A,Colon Carcinoma,Cancer
HSPA1A,Fibrosarcoma,Cancer
HSPA1A,Malignant neoplasm of stomach,Cancer
HSPA1A,melanoma,Cancer
HSPA1A,Primary malignant neoplasm of lung,Cancer
HSPA1A,Breast Carcinoma,Cancer
HSPA1A,Small cell carcinoma of lung,Cancer
HSPA1A,Prostate carcinoma,Cancer
HSPA1A,Malignant tumor of colon,Cancer
HSPA1A,Prostatic Neoplasms,Cancer
HSPA1A,Malignant neoplasm of prostate,Cancer
HSPA1A,Malignant neoplasm of urinary bladder,Cancer
HSPA1A,Parkinson Disease,Neurological Diseases
HSPA1A,Carcinoma of bladder,Cancer
HSPA1A,Tumor Immunity,Cancer
HSPA1A,Renal Cell Carcinoma,Cancer
HSPA1A,VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding),Rare Diseases
HSPA1A,Carcinoma,Cancer
HSPA1A,Colorectal Carcinoma,Cancer
HSPA1A,Amyloidosis,Rare Diseases
HSPA1A,Colorectal Cancer,Cancer
HSPA1A,Urothelial Carcinoma,Cancer
HSPA1A,Primary malignant neoplasm,Cancer
HSPA1A,Carcinoma breast stage IV,Cancer
HSPA1A,Paranoid Schizophrenia,Neurological Diseases
HSPA1A,Malignant Neoplasms,Cancer
HSPA1A,Autoimmune thyroid disease,Rare Diseases
HSPA1A,Childhood Acute Lymphoblastic Leukemia,Cancer
HSPA1A,Ki-1+ Anaplastic Large Cell Lymphoma,Cancer
HSPA1A,Schizophrenia,Neurological Diseases
HSPA1A,Carcinoma,Cancer
HSPA1B,Lymphoma,Cancer
HSPA1B,Non-Small Cell Lung Carcinoma,Cancer
HSPA1B,Autoimmune Diseases,Rare Diseases
HSPA1B,Ovarian Carcinoma,Cancer
HSPA1B,Malignant neoplasm of ovary,Cancer
HSPA1B,Neoplasm Metastasis,Cancer
HSPA1B,Mammary Neoplasms,Cancer
HSPA1B,Mammary Neoplasms,Cancer
HSPA1B,Alzheimer's Disease,Neurological Diseases
HSPA1B,Malignant neoplasm of lung,Cancer
HSPA1B,Malignant neoplasm of breast,Cancer
HSPA1B,Bladder Neoplasm,Cancer
HSPA1B,Liver carcinoma,Cancer
HSPA1B,Nasopharyngeal carcinoma,Cancer
HSPA1B,Carcinoma of lung,Cancer
HSPA1B,Stomach Carcinoma,Cancer
HSPA1B,Colon Carcinoma,Cancer
HSPA1B,Fibrosarcoma,Cancer
HSPA1B,Malignant neoplasm of stomach,Cancer
HSPA1B,Stomach Neoplasms,Cancer
HSPA1B,melanoma,Cancer
HSPA1B,Primary malignant neoplasm of lung,Cancer
HSPA1B,Breast Carcinoma,Cancer
HSPA1B,Small cell carcinoma of lung,Cancer
HSPA1B,Prostate carcinoma,Cancer
HSPA1B,Malignant tumor of colon,Cancer
HSPA1B,Malignant neoplasm of prostate,Cancer
HSPA1B,Malignant neoplasm of urinary bladder,Cancer
HSPA1B,Parkinson Disease,Neurological Diseases
HSPA1B,Carcinoma of bladder,Cancer
HSPA1B,Tumor Immunity,Cancer
HSPA1B,Renal Cell Carcinoma,Cancer
HSPA1B,VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding),Rare Diseases
HSPA1B,Carcinoma,Cancer
HSPA1B,Colorectal Carcinoma,Cancer
HSPA1B,Colorectal Cancer,Cancer
HSPA1B,Urothelial Carcinoma,Cancer
HSPA1B,Primary malignant neoplasm,Cancer
HSPA1B,Paranoid Schizophrenia,Neurological Diseases
HSPA1B,Malignant Neoplasms,Cancer
HSPA1B,Autoimmune thyroid disease,Rare Diseases
HSPA1B,Childhood Acute Lymphoblastic Leukemia,Cancer
HSPA1B,Ki-1+ Anaplastic Large Cell Lymphoma,Cancer
HSPA1B,Schizophrenia,Neurological Diseases
HSPA1B,Carcinoma,Cancer
HSPA1B,Mammary Neoplasms,Cancer
HSPA1B,Breast Carcinoma,Cancer
HSPA1B,Breast Cancer,Cancer
HSPH1,Lymphoma,Cancer
HSPH1,Mammary Neoplasms,Cancer
HSPH1,Pancreatic carcinoma,Cancer
HSPH1,Alzheimer's Disease,Neurological Diseases
HSPH1,Malignant neoplasm of pancreas,Cancer
HSPH1,Tumor Progression,Cancer
HSPH1,Malignant neoplasm of breast,Cancer
HSPH1,Liver carcinoma,Cancer
HSPH1,Stomach Carcinoma,Cancer
HSPH1,B-Cell Lymphomas,Cancer
HSPH1,Malignant neoplasm of stomach,Cancer
HSPH1,melanoma,Cancer
HSPH1,Breast Carcinoma,Cancer
HSPH1,Colorectal Neoplasms,Cancer
HSPH1,Adenocarcinoma,Cancer
HSPH1,Lymphoma,Cancer
HSPH1,Renal Cell Carcinoma,Cancer
HSPH1,Colorectal Carcinoma,Cancer
HSPH1,Amyloidosis,Rare Diseases
HSPH1,Colorectal Cancer,Cancer
ICAM1,Lymphoma,Cancer
ICAM1,Non-Small Cell Lung Carcinoma,Cancer
ICAM1,Autoimmune Diseases,Rare Diseases
ICAM1,Ovarian Carcinoma,Cancer
ICAM1,cervical cancer,Cancer
ICAM1,Malignant neoplasm of ovary,Cancer
ICAM1,Malignant tumor of cervix,Cancer
ICAM1,Neoplasm Metastasis,Cancer
ICAM1,Leukemia,Cancer
ICAM1,Glomerulonephritis,Rare Diseases
ICAM1,Cervix carcinoma,Cancer
ICAM1,Kaposi Sarcoma,Cancer
ICAM1,Liver neoplasms,Cancer
ICAM1,Mammary Neoplasms,Cancer
ICAM1,leukemia,Cancer
ICAM1,Pancreatic carcinoma,Cancer
ICAM1,Alzheimer's Disease,Neurological Diseases
ICAM1,Adenocarcinoma of pancreas,Cancer
ICAM1,Epithelial ovarian cancer,Cancer
ICAM1,Malignant neoplasm of pancreas,Cancer
ICAM1,Acquired Immunodeficiency Syndrome,Rare Diseases
ICAM1,Malignant neoplasm of mouth,Cancer
ICAM1,Adult T-Cell Lymphoma/Leukemia,Cancer
ICAM1,Brain Neoplasms,Cancer
ICAM1,Malignant neoplasm of lung,Cancer
ICAM1,Leukemia,Cancer
ICAM1,Chronic Lymphocytic Leukemia,Cancer
ICAM1,Tumor Progression,Cancer
ICAM1,Malignant neoplasm of breast,Cancer
ICAM1,Bladder Neoplasm,Cancer
ICAM1,Liver carcinoma,Cancer
ICAM1,Colonic Neoplasms,Cancer
ICAM1,Nasopharyngeal carcinoma,Cancer
ICAM1,Carcinoma of lung,Cancer
ICAM1,Stomach Carcinoma,Cancer
ICAM1,B-Cell Lymphomas,Cancer
ICAM1,Colon Carcinoma,Cancer
ICAM1,Malignant neoplasm of stomach,Cancer
ICAM1,Osteosarcoma of bone,Cancer
ICAM1,Lip and Oral Cavity Carcinoma,Cancer
ICAM1,Stomach Neoplasms,Cancer
ICAM1,melanoma,Cancer
ICAM1,Primary malignant neoplasm of lung,Cancer
ICAM1,Breast Carcinoma,Cancer
ICAM1,Osteosarcoma,Cancer
ICAM1,Secondary malignant neoplasm of bone,Cancer
ICAM1,Thyroid carcinoma,Cancer
ICAM1,Small cell carcinoma of lung,Cancer
ICAM1,Acute Promyelocytic Leukemia,Cancer
ICAM1,Acute lymphocytic leukemia,Cancer
ICAM1,Colorectal Neoplasms,Cancer
ICAM1,Prostate carcinoma,Cancer
ICAM1,Adenocarcinoma,Cancer
ICAM1,Malignant tumor of colon,Cancer
ICAM1,ovarian neoplasm,Cancer
ICAM1,Myeloid Leukemia,Cancer
ICAM1,Prostatic Neoplasms,Cancer
ICAM1,Squamous cell carcinoma,Cancer
ICAM1,Malignant neoplasm of prostate,Cancer
ICAM1,Pancreatic Neoplasm,Cancer
ICAM1,Parkinson Disease,Neurological Diseases
ICAM1,Autoimmune thyroiditis,Rare Diseases
ICAM1,Mouth Neoplasms,Cancer
ICAM1,precancerous lesions,Cancer
ICAM1,Experimental Organism Basal Cell Carcinoma,Cancer
ICAM1,Tumor Immunity,Cancer
ICAM1,Lymphoma,Cancer
ICAM1,IGA Glomerulonephritis,Rare Diseases
ICAM1,Hematologic Neoplasms,Cancer
ICAM1,Malignant neoplasm of liver,Cancer
ICAM1,Familial lichen amyloidosis,Rare Diseases
ICAM1,Renal Cell Carcinoma,Cancer
ICAM1,Solid Neoplasm,Cancer
ICAM1,Adenocarcinoma of lung (disorder),Cancer
ICAM1,VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding),Rare Diseases
ICAM1,Classical Hodgkin's Lymphoma,Cancer
ICAM1,Colorectal Carcinoma,Cancer
ICAM1,Metastatic melanoma,Cancer
ICAM1,Myeloid Leukemia,Cancer
ICAM1,Esophageal Neoplasms,Cancer
ICAM1,Chondrosarcoma,Cancer
ICAM1,Secondary malignant neoplasm of lymph node,Cancer
ICAM1,Amyloidosis,Rare Diseases
ICAM1,Colorectal Cancer,Cancer
ICAM1,Secondary malignant neoplasm of lung,Cancer
ICAM1,Autoimmune,Rare Diseases
ICAM1,Malignant neoplasm of thyroid,Cancer
ICAM1,Secondary malignant neoplasm of liver,Cancer
ICAM1,Adenocarcinoma Of Esophagus,Cancer
ICAM1,Epilepsy,Neurological Diseases
ICAM1,Papillary thyroid carcinoma,Cancer
ICAM1,Renal carcinoma,Cancer
ICAM1,Malignant neoplasm of esophagus,Cancer
ICAM1,Childhood Acute Lymphoblastic Leukemia,Cancer
ICAM1,Liver and Intrahepatic Biliary Tract Carcinoma,Cancer
ICAM1,Ki-1+ Anaplastic Large Cell Lymphoma,Cancer
ICAM1,Follicular thyroid carcinoma,Cancer
ICAM1,Uveal melanoma,Cancer
ICAM1,Ovarian adenocarcinoma,Cancer
ICAM1,Marginal Zone B-Cell Lymphoma,Cancer
ICAM1,Polyglandular Type I Autoimmune Syndrome,Rare Diseases
ICAM1,Esophageal carcinoma,Cancer
ICAM1,Schizophrenia,Neurological Diseases
ICAM1,Malignant neoplasm of skin,Cancer
ICAM1,Burkitt Lymphoma,Cancer
ICAM1,Mucosa-Associated Lymphoid Tissue Lymphoma,Cancer
ICAM1,Eosinophilic leukemia,Cancer
ICAM1,Autoimmune liver disease,Rare Diseases
ICAM1,Malignant neoplasm of kidney,Cancer
ICAM1,Childhood Burkitt Lymphoma,Cancer
ICAM1,Cutaneous Melanoma,Cancer
ICAM1,Neoplasm,Cancer
ICAM1,Primary Effusion Lymphoma,Cancer
ICAM1,Mouth Neoplasms,Cancer
ICAM1,Charcot-Marie-Tooth disease type 1D ORPHA:101084,Rare Diseases
ICAM1,Charcot-Marie-Tooth disease type 4E ORPHA:99951,Rare Diseases
ICAM1,Nasopharyngeal carcinoma ORPHA:150,Cancer
ICAM1,STAT3-related early-onset multisystem autoimmune disease ORPHA:438159,Rare Diseases
ICAM1,T-cell large granular lymphocyte leukemia ORPHA:86872,Cancer
IL1A,Lymphoma,Cancer
IL1A,Non-Small Cell Lung Carcinoma,Cancer
IL1A,Autoimmune Diseases,Rare Diseases
IL1A,Ovarian Carcinoma,Cancer
IL1A,cervical cancer,Cancer
IL1A,Malignant neoplasm of ovary,Cancer
IL1A,Tumor Angiogenesis,Cancer
IL1A,Malignant tumor of cervix,Cancer
IL1A,Lung Neoplasms,Cancer
IL1A,Neoplasm Metastasis,Cancer
IL1A,Leukemia,Cancer
IL1A,Glomerulonephritis,Rare Diseases
IL1A,Cervix carcinoma,Cancer
IL1A,Kaposi Sarcoma,Cancer
IL1A,Liver neoplasms,Cancer
IL1A,Mammary Neoplasms,Cancer
IL1A,leukemia,Cancer
IL1A,Pancreatic carcinoma,Cancer
IL1A,Alzheimer's Disease,Neurological Diseases
IL1A,Adenocarcinoma of pancreas,Cancer
IL1A,Epithelial ovarian cancer,Cancer
IL1A,Malignant neoplasm of pancreas,Cancer
IL1A,Acquired Immunodeficiency Syndrome,Rare Diseases
IL1A,Adult T-Cell Lymphoma/Leukemia,Cancer
IL1A,Diffuse Large B-Cell Lymphoma,Cancer
IL1A,Malignant neoplasm of lung,Cancer
IL1A,Leukemia,Cancer
IL1A,Chronic Lymphocytic Leukemia,Cancer
IL1A,Tumor Progression,Cancer
IL1A,Malignant neoplasm of breast,Cancer
IL1A,Bladder Neoplasm,Cancer
IL1A,Liver carcinoma,Cancer
IL1A,Nasopharyngeal carcinoma,Cancer
