Id,Type
Endometrial Carcinoma,Disease
Serum triglycerides raised,Disease
Norovirus Hu/GII-4/CBNU2/2007/KR capsid protein,Pathogen
WARS2,Gene
EXOC3L4,Gene
Trypanosomiasis,Disease
Holocarboxylase synthetase deficiency ORPHA:79242,Disease
Chemical and Drug Induced Liver Injury,Disease
Dysbetalipoproteinemia ORPHA:412,Disease
Myocardial Infarction,Disease
Susceptibility to localized juvenile periodontitis ORPHA:447740,Disease
Amyotrophic lateral sclerosis ORPHA:803,Disease
Carcinoma Ehrlich Tumor,Disease
Recurrent pneumonia,Disease
Mulibrey nanism ORPHA:2576,Disease
Peripheral Vascular Diseases,Disease
DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome ORPHA:494444,Disease
Hemorrhage,Disease
Hyperinsulinism,Disease
Lake Victoria marburgvirus - Angola2005 glycoprotein (gene: GP),Pathogen
Adult T-Cell Lymphoma/Leukemia,Disease
Mucocutaneous Lymph Node Syndrome,Disease
Decrease in appetite,Disease
PRRT2,Gene
Raynaud Disease,Disease
Carnitine palmitoyl transferase II deficiency severe infantile form ORPHA:228305,Disease
Caroli disease ORPHA:53035,Disease
BICD2-related autosomal dominant childhood-onset proximal spinal muscular atrophy ORPHA:363454,Disease
Bladder Carcinoma,Disease
Sanfilippo syndrome type B ORPHA:79270,Disease
3-methylglutaconic aciduria type 7 ORPHA:445038,Disease
Bilateral Cryptorchidism,Disease
Cornelia De Lange Syndrome,Disease
Human papillomavirus 125 putative E2 protein (gene: E2),Pathogen
Familial rhabdoid tumor ORPHA:231108,Disease
Human adenovirus 1 fiber,Pathogen
Stormorken-Sjaastad-Langslet syndrome ORPHA:3204,Disease
TELO2-related intellectual disability-neurodevelopmental disorder ORPHA:488642,Disease
Vascular inflammations,Disease
Chronic inflammatory disorder,Disease
Autoimmune hemolytic anemia,Disease
Hypercholesterolemia Familial,Disease
Post-Traumatic Stress Disorder,Disease
Molluscum contagiosum virus subtype 1 MC013L (gene: MC013L),Pathogen
Pleuropulmonary blastoma familial tumor susceptibility syndrome ORPHA:284343,Disease
Congenital hemihypertrophy,Disease
Amyloid angiopathy,Disease
Immune Thrombocytopenic Purpura,Disease
Asymmetric overgrowth,Disease
Hepatitis B Chronic,Disease
Congenital dyserythropoietic anemia type II,Disease
Diaphanospondylodysostosis ORPHA:66637,Disease
BRSK2,Gene
Prominent globes,Disease
Tented mouth,Disease
Psychomotor retardation mild,Disease
Norovirus Hu/GII/Seoul1488/KOR/2011 major capsid protein,Pathogen
Variola virus double-strand RNA-binding protein (gene: E3L),Pathogen
Liver neoplasms,Disease
Autosomal dominant primary hypomagnesemia with hypocalciuria ORPHA:34528,Disease
Human papillomavirus 110 E7 protein (gene: E7),Pathogen
Developmental reading disorder,Disease
White hair,Disease
Knee Osteoarthritis,Disease
Osteopathia striata-cranial sclerosis syndrome ORPHA:2780,Disease
Variola virus hypothetical protein (gene: D6L),Pathogen
Variola virus hypothetical protein (gene: K7L),Pathogen
NON RARE IN EUROPE: Alzheimer disease ORPHA:238616,Disease
Otitis Media,Disease
Thickened facial skin with coarse facial features,Disease
Human adenovirus E4 fiber protein,Pathogen
Cercopithecine betaherpesvirus 5 membrane glycoprotein UL141 (gene: UL141),Pathogen
Human immunodeficiency virus 1 reverse transcriptase p51 subunit (gene: gag-pol),Pathogen
Pulmonary Valve Insufficiency,Disease
Hyperinsulinemic hypoglycemia,Disease
Syndromic diarrhea ORPHA:84064,Disease
Retinal Detachment,Disease
Carney complex ORPHA:1359,Disease
Acute GVH disease,Disease
SEC16A,Gene
Variola virus hypothetical protein (gene: A28L),Pathogen
Psychomotor regression,Disease
Yaba monkey tumor virus RNA polymerase subunit,Pathogen
Autosomal erythropoietic protoporphyria ORPHA:79278,Disease
Extraskeletal Myxoid Chondrosarcoma,Disease
X-linked agammaglobulinemia with growth hormone deficiency,Disease
Acoustic Neuroma,Disease
Middle Cerebral Artery Syndrome,Disease
Middle East respiratory syndrome-related coronavirus nsp4 protein (gene: orf1ab),Pathogen
Mycobacterium avium infection,Disease
Wiskott-Aldrich Syndrome,Disease
Charcot-Marie-Tooth disease type 4F ORPHA:99952,Disease
Endocarditis,Disease
Hallucinations Sensory,Disease
Adeno-associated virus 3B capsid protein VP1,Pathogen
Seronegative Polyarthritis,Disease
C11ORF52,Gene
Uveitis,Disease
Proximal spinal muscular atrophy type 3 ORPHA:83419,Disease
Monkeypox virus ser/thr protein kinase-like protein,Pathogen
Ocular Hypertension,Disease
Non-infiltrating lobular carcinoma,Disease
Leukoencephalopathy-dystonia-motor neuropathy syndrome ORPHA:163684,Disease
Microcephaly,Disease
Delayed eruption of primary teeth,Disease
Vaccinia virus Ankara transcription termination factor,Pathogen
Genetic transient congenital hypothyroidism ORPHA:226316,Disease
Fish-eye disease ORPHA:79292,Disease
Costello syndrome ORPHA:3071,Disease
Vertiginous seizure,Disease
Essential thrombocythemia ORPHA:3318,Disease
Human adenovirus 23 fibre protein (gene: L5),Pathogen
Secondary Physiologic Amenorrhea,Disease
Limbic encephalitis with LGI1 antibodies ORPHA:163908,Disease
Modoc virus capsid protein,Pathogen
Congenital aneurysm of ascending aorta,Disease
Subcutaneous lipoma,Disease
CHILD syndrome ORPHA:139,Disease
Autosomal dominant intermediate Charcot-Marie-Tooth disease type F ORPHA:352670,Disease
Hepatitis C virus subtype 2k/1b full_polyprotein 1..3010,Pathogen
Human papillomavirus 159 E7 protein (gene: E7),Pathogen
Atypical glycine encephalopathy ORPHA:289863,Disease
Human betaherpesvirus 5 large tegument protein (gene: UL48),Pathogen
Primary malignant neoplasm,Disease
Human adenovirus 65 L5 fiber,Pathogen
Hypotension,Disease
Lower motor neuron syndrome with late-adult onset ORPHA:276435,Disease
Fucosidosis ORPHA:349,Disease
Severe Congenital Microcephaly,Disease
Epidermolysis Bullosa Acquisita,Disease
Carcinoma Granular Cell,Disease
Cholangiocarcinoma ORPHA:70567,Disease
Roberts syndrome ORPHA:3103,Disease
SPAG7,Gene
Myoclonic Seizures,Disease
Cutis Marmorata,Disease
Sjogren-Larsson syndrome ORPHA:816,Disease
Norovirus Hu/GII-4/CGMH11/2006/TW major viral capsid protein,Pathogen
Congenital thrombotic thrombocytopenic purpura ORPHA:93583,Disease
Hashimoto Disease,Disease
Lupus Erythematosus Cutaneous,Disease
Hyalinosis Systemic,Disease
Protoplasmic Astrocytoma,Disease
Vaccinia virus ankyrin-like protein (gene: B18R),Pathogen
C-reactive protein measurement,Disease
Macacine alphaherpesvirus 1 envelope glycoprotein C (gene: UL44),Pathogen
Roussy-Levy Syndrome (disorder),Disease
Horsepox virus HSPV195 (immunoglobulin like protein),Pathogen
Autosomal dominant Charcot-Marie-Tooth disease type 2V ORPHA:447964,Disease
Autosomal dominant optic atrophy plus syndrome ORPHA:1215,Disease
SLC25A44,Gene
Alloxan Diabetes,Disease
Lobular carcinoma in situ of breast,Disease
Hereditary sensory and autonomic neuropathy type 8 ORPHA:478664,Disease
46XX ovarian dysgenesis-short stature syndrome ORPHA:444048,Disease
SEC23A,Gene
Large cell neuroendocrine carcinoma,Disease
NON RARE IN EUROPE: Pseudoarylsulfatase A deficiency ORPHA:751,Disease
Measles,Disease
Familial steroid-resistant nephrotic syndrome with adrenal insufficiency ORPHA:506334,Disease
Congenital clubfoot,Disease
Severe neonatal-onset encephalopathy with microcephaly ORPHA:209370,Disease
Acrofacial dysostosis Rodriguez type ORPHA:1788,Disease
Breast Carcinoma,Disease
MRCS syndrome ORPHA:263347,Disease
Anxiety disease,Disease
Lethal acantholytic erosive disorder ORPHA:158687,Disease
Joubert syndrome with Jeune asphyxiating thoracic dystrophy ORPHA:397715,Disease
Hypohidrotic ectodermal dysplasia with immunodeficiency ORPHA:98813,Disease
Autosomal dominant preaxial polydactyly-upperback hypertrichosis syndrome ORPHA:476119,Disease
Papillary serous cystadenocarcinoma,Disease
Familial sick sinus syndrome ORPHA:166282,Disease
Mesoaxial synostotic syndactyly with phalangeal reduction ORPHA:157801,Disease
DGAT1,Gene
Abnormality of hair volume,Disease
Human adenovirus 28 E3 gp19K-like protein (gene: E3),Pathogen
Human mastadenovirus A E3 CR1-beta1,Pathogen
Infiltrating Duct Carcinoma Of Female Breast,Disease
Mucolipidosis type II ORPHA:576,Disease
Liver Neoplasms,Disease
Norovirus Hu/Norwalk/20047/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Cowpox,Disease
DYNC1H1-related autosomal dominant childhood-onset proximal spinal muscular atrophy ORPHA:209341,Disease
Best vitelliform macular dystrophy ORPHA:1243,Disease
Micro syndrome ORPHA:2510,Disease
Ptosis,Disease
Monocytopenia with susceptibility to infections ORPHA:228423,Disease
Carnitine palmitoyl transferase II deficiency myopathic form ORPHA:228302,Disease
Primary familial polycythemia ORPHA:90042,Disease
Hyper-IgM syndrome type 2 ORPHA:101089,Disease
Early-onset epilepsy-intellectual disability-brain anomalies syndrome ORPHA:488635,Disease
Isolated asymptomatic elevation of creatine phosphokinase ORPHA:206599,Disease
Pain in limb,Disease
Variola virus hypothetical protein (gene: B6R),Pathogen
Human betaherpesvirus 6 U73 origin binding protein (gene: U73),Pathogen
Hemorrhagic disease due to alpha-1-antitrypsin Pittsburgh mutation ORPHA:178396,Disease
Greenberg dysplasia ORPHA:1426,Disease
Hot water reflex epilepsy ORPHA:166412,Disease
Congenital muscular dystrophy with intellectual disability and severe epilepsy ORPHA:329178,Disease
Porphyria variegata ORPHA:79473,Disease
Large fontanelle,Disease
Pyruvate carboxylase deficiency severe neonatal type ORPHA:353314,Disease
Adult-onset autosomal recessive sideroblastic anemia ORPHA:255132,Disease
Chronic pain,Disease
Ductal Breast Carcinoma,Disease
Isolated ATP synthase deficiency ORPHA:254913,Disease
Melanocytic nevus,Disease
Adenomatous Polyps,Disease
Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to a point mutation ORPHA:453504,Disease
Human adenovirus D10 pIVa2 (gene: pIVa2),Pathogen
Paroxysmal atrial fibrillation,Disease
Vibratory urticaria ORPHA:493342,Disease
Monkeypox virus Zaire-96-I-16 J2L (gene: J2L),Pathogen
Stickler syndrome type 1,Disease
Human adenovirus D8 pIVa2 protein (gene: pIVa2),Pathogen
Sepsis,Disease
VACTERL/VATER association ORPHA:887,Disease
Acquired flat foot,Disease
Serum cholesterol raised,Disease
Usher Syndrome,Disease
TXNIP,Gene
Broad ribs,Disease
Glioblastoma IDH-Wildtype,Disease
Serum gamma-glutamyl transferase measurement,Disease
Provisional),Pathogen
Sheldon-Hall syndrome ORPHA:1147,Disease
Retinal blind spot,Disease
Combined oxidative phosphorylation defect type 23 ORPHA:444013,Disease
Fibronectin glomerulopathy ORPHA:84090,Disease
CCK,Gene
Hermansky-Pudlak syndrome without pulmonary fibrosis ORPHA:231512,Disease
Ichthyosis-hypotrichosis syndrome ORPHA:91132,Disease
Progressive brain disease,Disease
Oculofaciocardiodental syndrome ORPHA:2712,Disease
Glycogen storage disease due to aldolase A deficiency ORPHA:57,Disease
Pustulosis of Palms and Soles,Disease
PGS1,Gene
Leptospirosis,Disease
Dystrophic epidermolysis bullosa pruriginosa ORPHA:89843,Disease
Opisthorchis Viverrini-Related Cholangiocarcinoma,Disease
Toxic Epidermal Necrolysis,Disease
Human adenovirus 23 CR1 b protein (gene: E3),Pathogen
Idiopathic thrombocytopenia,Disease
Myocardial Ischemia,Disease
Microcornea,Disease
Bacterial sepsis,Disease
Drug- or toxin-induced pulmonary arterial hypertension ORPHA:275786,Disease
TCERG1,Gene
Variola virus hypothetical protein (gene: J9R),Pathogen
Congenital cataract-hypertrophic cardiomyopathy-mitochondrial myopathy syndrome ORPHA:1369,Disease
Hypercalciuria,Disease
Atelosteogenesis type III ORPHA:56305,Disease
Infectious Mononucleosis,Disease
Nephroblastoma ORPHA:654,Disease
Henoch-Schoenlein Purpura,Disease
Heme oxygenase-1 deficiency ORPHA:562509,Disease
Human T-cell leukemia virus type I Pr gag-pro-pol (gene: gag-pro-pol),Pathogen
Molluscum contagiosum virus subtype 1 MC095R (gene: MC095R),Pathogen
Gastrointestinal Stromal Tumors,Disease
Flexion contracture of proximal interphalangeal joint,Disease
Hepatitis A,Disease
Niemann-Pick disease type C severe early infantile neurologic onset ORPHA:216975,Disease
Waxy flexibility,Disease
Human papillomavirus 104 E7 protein (gene: E7),Pathogen
Xeroderma pigmentosum variant ORPHA:90342,Disease
17q24.2 microdeletion syndrome ORPHA:529962,Disease
Eosinophilic disorder,Disease
Hypertryptophanemia ORPHA:2224,Disease
Oral Cleft,Disease
Adult-onset dystonia-parkinsonism ORPHA:199351,Disease
Influenza A virus (A/New York/392/2004(H3N2)) hemagglutinin (gene: HA),Pathogen
Carotid artery occlusion,Disease
Cholesteryl ester storage disease ORPHA:75234,Disease
Hemolytic anemia due to pyrimidine 5' nucleotidase deficiency ORPHA:35120,Disease
Familial lambdoid synostosis ORPHA:3267,Disease
Epilepsy Tonic-Clonic Familial,Disease
Immunodeficiency by defective expression of MHC class I ORPHA:34592,Disease
Lymphedema-distichiasis syndrome ORPHA:33001,Disease
Narrow forehead,Disease
Adeno-associated virus - 2 major coat protein VP2,Pathogen
Human herpesvirus 4 type 2 EBNA-1,Pathogen
Carcinoma Neuroendocrine,Disease
Carcinoma Spindle-Cell,Disease
Solitary fibrous tumor/hemangiopericytoma ORPHA:2126,Disease
Addictive Behavior,Disease
Seckel syndrome ORPHA:808,Disease
Intermediate epidermolysis bullosa simplex with cardiomyopathy ORPHA:508529,Disease
Frequent nosebleeds,Disease
Tremor,Disease
Acute HIV infection,Disease
Autosomal recessive spastic paraplegia type 60 ORPHA:401800,Disease
Optic atrophy-intellectual disability syndrome ORPHA:401777,Disease
ENTPD2,Gene
Lethal multiple pterygium syndrome ORPHA:33108,Disease
Intermediate maple syrup urine disease ORPHA:268162,Disease
Pyloric Stenosis,Disease
Myositis,Disease
Nail-patella syndrome ORPHA:2614,Disease
Human T-lymphotropic virus 2 full_polyprotein 1..982,Pathogen
MAJOR AFFECTIVE DISORDER 6,Disease
Drug Dependence,Disease
Cowpox virus CPXV128 protein (gene: CPXV128 CDS),Pathogen
Contact Dermatitis,Disease
Coenzyme Q10 Deficiency,Disease
Short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia ORPHA:632,Disease
SARS coronavirus formerly known as growth-factor-like protein (gene: orf1ab),Pathogen
Adrenal Gland Neoplasms,Disease
Hereditary Autoinflammatory Diseases,Disease
Aortic Aneurysm Abdominal,Disease
Influenza,Disease
Familial retinal arterial macroaneurysm ORPHA:284247,Disease
Short rib-polydactyly syndrome Beemer-Langer type ORPHA:93268,Disease
Psoriasis,Disease
Human betaherpesvirus 5 membrane glycoprotein UL11 (gene: UL11),Pathogen
Human gammaherpesvirus 8 ORF36 (gene: ORF36),Pathogen
Anemia Megaloblastic,Disease
Christianson syndrome ORPHA:85278,Disease
Acidosis Lactic,Disease
Formiminoglutamic aciduria ORPHA:51208,Disease
Hypopigmentation disorder,Disease
Childhood Medulloblastoma,Disease
COG1-CDG ORPHA:263508,Disease
Lymphatic Metastasis,Disease
Monkeypox virus Zaire-96-I-16 A42R (gene: A42R),Pathogen
Hemorrhagic Disorders,Disease
ALys amyloidosis ORPHA:93561,Disease
Human adenovirus B3 E2A DNA binding protein DBP (gene: E2A),Pathogen
Cowpox virus SPI3 or CPXV042 protein (gene: SPI3),Pathogen
RFVT2-related riboflavin transporter deficiency ORPHA:572543,Disease
Hepatic veno-occlusive disease-immunodeficiency syndrome ORPHA:79124,Disease
Subarachnoid Hemorrhage,Disease
Autosomal dominant compelling helio ophthalmic outburst syndrome,Disease
Congenital hereditary endothelial dystrophy type I ORPHA:98975,Disease
Orofaciodigital syndrome type 3 ORPHA:2752,Disease
Infant acute respiratory distress syndrome ORPHA:70587,Disease
Invasive Duct And Lobular Carcinoma,Disease
Proximal symphalangism ORPHA:3250,Disease
Hypomyelination with brain stem and spinal cord involvement and leg spasticity ORPHA:363412,Disease
Charcot-Marie-Tooth disease type 1A ORPHA:101081,Disease
Sensory denervation disorder,Disease
Undifferentiated leukemia,Disease
Monkeypox virus Zaire-96-I-16 B2R (gene: B2R),Pathogen
Small head,Disease
Osteosclerotic metaphyseal dysplasia ORPHA:500548,Disease
Norovirus GII/Hu/JP/2002/GII.P5_GII.5/Saitama/T52 VP1 (gene: VP1),Pathogen
Afebrile seizure,Disease
Oculocutaneous albinism type 4 ORPHA:79435,Disease
CLGN,Gene
Myelodysplastic Syndrome,Disease
Papillary Renal Cell Carcinoma,Disease
Bowen's Disease,Disease
Cerebrocostomandibular syndrome ORPHA:1393,Disease
Gingivitis,Disease
Focal facial dermal dysplasia type III ORPHA:1807,Disease
Malignant neoplasm tonsil,Disease
Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial JAK1 deficiency ORPHA:574957,Disease
Norovirus Hu/Norwalk/20044/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Open mouth (finding),Disease
Methylmalonic acidemia with homocystinuria type cblJ ORPHA:369955,Disease
insulinoma,Disease
Eunuchoid habitus,Disease
Progressive myoclonic epilepsy type 8 ORPHA:424027,Disease
Glycogen storage disease due to phosphoglycerate kinase 1 deficiency ORPHA:713,Disease
Tuberculosis Meningeal,Disease
Spondyloepimetaphyseal dysplasia congenita Strudwick type ORPHA:93346,Disease
Glycogen storage disease due to phosphoglycerate mutase deficiency ORPHA:97234,Disease
Opportunistic Infections,Disease
Scoliosis,Disease
Infantile Krabbe disease ORPHA:206436,Disease
Infantile glycine encephalopathy ORPHA:289860,Disease
Adrenocorticotropic hormone (ACTH) deficiency (disorder),Disease
Philadelphia chromosome-positive acute lymphoblastic leukemia,Disease
Carcinomatosis,Disease
Scapuloperoneal spinal muscular atrophy ORPHA:431255,Disease
Human adenovirus 7d2 maturation protein IVA2 (gene: IVa2),Pathogen
Early-onset generalized limb-onset dystonia ORPHA:256,Disease
Monostotic fibrous dysplasia ORPHA:93277,Disease
Pulmonary Arterial Hypertension,Disease
Familial LCAT deficiency ORPHA:79293,Disease
Porencephalic Cyst,Disease
Involuntary Movements,Disease
West Nile virus lineage 1 nonstructural protein NS3 (gene: flavivirus polyprotein),Pathogen
Essential Tremor,Disease
ADNP syndrome ORPHA:404448,Disease
Aphasia,Disease
Constitutional megaloblastic anemia with severe neurologic disease ORPHA:319651,Disease
Transitional cell carcinoma of bladder,Disease
Primary Cutaneous Follicle Center Lymphoma,Disease
