Id,Type
NON RARE IN EUROPE: Barrett esophagus ORPHA:1232,Disease
510-Methylenetetrahydrofolate reductase deficiency,Disease
Classical Hodgkin's Lymphoma,Disease
Biotin-Responsive Encephalopathy,Disease
Obsessive-Compulsive Disorder,Disease
Junctional epidermolysis bullosa with pyloric atresia ORPHA:79403,Disease
Coxsackievirus A18 3D protein,Pathogen
Renal Carcinoma,Disease
Enterovirus C RNA-directed RNA polymerase,Pathogen
Hypernasal voice,Disease
Alzheimer Disease,Disease
Stage 4S neuroblastoma,Disease
Malignant histiocytosis,Disease
Recessive dystrophic epidermolysis bullosa inversa ORPHA:79409,Disease
Absent radius,Disease
Human rhinovirus A29 1D,Pathogen
Brain calcification Rajab type ORPHA:178506,Disease
Mayaro virus capsid protein,Pathogen
Lymphocytic infiltration,Disease
Congenital Pain Insensitivity,Disease
Rabson-Mendenhall syndrome ORPHA:769,Disease
HBV genotype H PC/C protein (gene: PC/C),Pathogen
Human herpesvirus 4 type 2 BARF1,Pathogen
Norovirus Hu/GII.4/NIHIC35/2013/USA capsid protein VP1 (gene: VP1),Pathogen
MEGDEL syndrome ORPHA:352328,Disease
Variant ABeta2M amyloidosis ORPHA:314652,Disease
Mammary Carcinoma Animal,Disease
Familial atypical multiple mole melanoma syndrome ORPHA:404560,Disease
Human astrovirus 4 capsid precursor protein,Pathogen
Severe hereditary thrombophilia due to congenital protein S deficiency ORPHA:743,Disease
Ischemia,Disease
Human mastadenovirus B encapsidation protein IVa2 (gene: IVa2),Pathogen
Encephalomalacia,Disease
von Willebrand Disease,Disease
Cerebral arterial aneurysm,Disease
Microcephaly-short stature-intellectual disability-facial dysmorphism syndrome ORPHA:423306,Disease
Hennekam syndrome ORPHA:2136,Disease
Lordsdale virus full_polyprotein 1..1699 (gene: orf1),Pathogen
Lethal congenital contracture syndrome type 1 ORPHA:1486,Disease
Familial hematuria,Disease
Coloboma of choroid and retina ORPHA:98942,Disease
Schizophrenia,Disease
Medullary carcinoma of thyroid,Disease
Megalencephalic leukoencephalopathy with subcortical cysts ORPHA:2478,Disease
Oculoauricular syndrome Schorderet type ORPHA:157962,Disease
Norovirus Hu/GI/10360/2010/VNM protein p37 (gene: POL),Pathogen
Melanocytic nevus,Disease
Nonorganic Psychosis,Disease
FNAITP,Disease
SETD7,Gene
Autosomal recessive spastic paraplegia type 15 ORPHA:100996,Disease
Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome ORPHA:2698,Disease
Hepatic Veno-Occlusive Disease,Disease
Vaccinia virus Ankara 64.7k Kelch-like protein f1,Pathogen
Lupus Erythematosus,Disease
Muscular Dystrophy,Disease
Moyamoya disease 1,Disease
Hypotonic Seizures,Disease
Diverticulosis,Disease
Adenoma,Disease
X-linked Alport syndrome-diffuse leiomyomatosis ORPHA:1018,Disease
Betacoronavirus England 1 ORF1b protein (gene: orf1ab),Pathogen
Echovirus E11 3D,Pathogen
Acute monocytic leukemia,Disease
Hodgkin Disease,Disease
Rokitansky Kuster Hauser syndrome,Disease
Anterior maxillary protrusion-strabismus-intellectual disability syndrome ORPHA:562559,Disease
Meesmann corneal dystrophy ORPHA:98954,Disease
Hemorrhagic Fevers Viral,Disease
22q11.2 duplication syndrome ORPHA:1727,Disease
Developmental Disabilities,Disease
Hepatitis C,Disease
Cannabis-Related Disorder,Disease
Seckel syndrome ORPHA:808,Disease
Cutaneous lymphoma,Disease
Hereditary orotic aciduria ORPHA:30,Disease
Esophagus Neoplasm,Disease
Increased variability in muscle fiber diameter,Disease
Bladder Exstrophy,Disease
Mucoepidermoid Carcinoma,Disease
Lupus Erythematosus Discoid,Disease
Amyotrophic Lateral Sclerosis,Disease
Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency ORPHA:440427,Disease
Human adenovirus 14 IVa2 protein (gene: IVa2),Pathogen
Recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome ORPHA:280384,Disease
Varicosity,Disease
AANAT,Gene
Neck Webbing,Disease
Cranial nerve palsies,Disease
Ear-patella-short stature syndrome ORPHA:2554,Disease
Rhabdoid Tumor of the Kidney,Disease
Papiine alphaherpesvirus 2 envelope glycoprotein C (gene: UL44),Pathogen
Body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency ORPHA:91135,Disease
Pigmented paravenous retinochoroidal atrophy ORPHA:251295,Disease
Flexion contractures of joints,Disease
Preeclampsia ORPHA:275555,Disease
Alloxan Diabetes,Disease
Abnormality of the cerebral vasculature,Disease
Hyperbiliverdinemia ORPHA:276405,Disease
Human TMEV-like cardiovirus protein 2B*,Pathogen
Norovirus Hu/GII-4/CGMH10/2006/TW major viral capsid protein (gene: VP1),Pathogen
Prolymphocytic Leukemia,Disease
TIMP2,Gene
Voice Fatigue,Disease
Autosomal semi-dominant severe lipodystrophic laminopathy ORPHA:280365,Disease
Encephalitis St. Louis,Disease
Isolated biliary atresia ORPHA:30391,Disease
Vulval intraepithelial neoplasia,Disease
Vaccinia virus Ser/Thr kinase (gene: F10L),Pathogen
Corneal dystrophy-perceptive deafness syndrome ORPHA:1490,Disease
Hereditary sensory and autonomic neuropathy type 5 ORPHA:64752,Disease
APOLD1,Gene
Arteriopathic disease,Disease
Haim-Munk syndrome ORPHA:2342,Disease
Osteophyte,Disease
Nuclear non-senile cataract,Disease
Echovirus E29 VP3,Pathogen
Lake Victoria marburgvirus - Leiden glycoprotein (gene: GP),Pathogen
Thanatophoric dysplasia type 2 ORPHA:93274,Disease
Periodontal Diseases,Disease
Infiltrating Cervical Carcinoma,Disease
Chronic leukemia (category),Disease
Susceptibility to infection due to TYK2 deficiency ORPHA:331226,Disease
Invasive carcinoma of breast,Disease
Legg-Calve-Perthes disease ORPHA:2380,Disease
Human gammaherpesvirus 4 BARF1 protein (gene: BARF1),Pathogen
Midface retrusion,Disease
Human papillomavirus E2 (gene: E2),Pathogen
Basal-Like Breast Carcinoma,Disease
Isolated Dandy-Walker malformation without hydrocephalus ORPHA:269215,Disease
Leukocyte adhesion deficiency type I ORPHA:99842,Disease
Glomerulosclerosis,Disease
Endometritis,Disease
KID syndrome ORPHA:477,Disease
IQCG,Gene
Human immunodeficiency virus 2 nef protein,Pathogen
Pancolitis,Disease
Norovirus Hu/Norwalk/20128/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Lymphoid neoplasm,Disease
Rickets,Disease
Substance Use Disorders,Disease
Severe diarrhea,Disease
Cercopithecine alphaherpesvirus 2 serine/threonine protein kinase US3 (gene: US3),Pathogen
Geleophysic dysplasia ORPHA:2623,Disease
Leukemia Mast-Cell,Disease
Cerebellar Ataxia,Disease
LMNA-related cardiocutaneous progeria syndrome ORPHA:363618,Disease
Calpain-3-related  limb-girdle muscular dystrophy R1 ORPHA:267,Disease
Intermittent Claudication,Disease
Malformation Of Cortical Development,Disease
Cercopithecine betaherpesvirus 5 regulatory protein IE1 (gene: UL123),Pathogen
Giant Cell Fibroblastoma,Disease
Neuralgia Supraorbital,Disease
Human papillomavirus type 118 E2,Pathogen
Social disinhibition,Disease
Mitochondrial DNA depletion syndrome myopathic form ORPHA:254875,Disease
Congenital Hypoplasia Of Penis,Disease
Titi monkey adenovirus ECC-2011 IVa2,Pathogen
Holoprosencephaly,Disease
Pelvic Inflammatory Disease,Disease
Prostatic Intraepithelial Neoplasias,Disease
Malignant neoplasm of prostate,Disease
Anterior pituitary agenesis,Disease
Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome ORPHA:86818,Disease
Leukemia Lymphocytic Acute L2,Disease
Human gammaherpesvirus 4 BGLF4 protein (gene: BGLF4),Pathogen
Cervical spina bifida cystica ORPHA:268762,Disease
Congenital generalized hypercontractile muscle stiffness syndrome ORPHA:476406,Disease
Facial Paresis,Disease
HIV Infections,Disease
Diffuse Cutaneous Systemic Sclerosis,Disease
Upward slant of palpebral fissure,Disease
MRSA - Methicillin resistant Staphylococcus aureus infection,Disease
Colorectal Cancer,Disease
Class III malocclusion,Disease
Partington syndrome ORPHA:94083,Disease
Norovirus Hu/GII/Seoul1282/KOR/2010 major capsid protein,Pathogen
Parkinson Disease,Disease
Migraine with Aura,Disease
Skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome ORPHA:508533,Disease
Norovirus Hu/GII.4/Jiangsu1/2011/CHN major capsid protein,Pathogen
F12-related hereditary angioedema with normal C1Inh ORPHA:100054,Disease
Immunodeficiency,Disease
Corneal pannus,Disease
Pituitary carcinoma,Disease
Human T-cell leukemia virus type I Pr gag-pro (gene: gag-pro),Pathogen
Retinitis pigmentosa ORPHA:791,Disease
Epithelioid and spindle cell nevus,Disease
NON RARE IN EUROPE: Parkinson disease ORPHA:319705,Disease
Rash and Dermatitis Adverse Event Associated with Chemoradiation,Disease
Visual seizure,Disease
Cleft velum ORPHA:99772,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation ORPHA:324611,Disease
Human rhinovirus A54 1D,Pathogen
Stillbirth,Disease
Familial dilated cardiomyopathy with conduction defect due to LMNA mutation ORPHA:300751,Disease
Penile hypospadias,Disease
Synpolydactyly type 1 ORPHA:295195,Disease
Congenital factor XII deficiency ORPHA:330,Disease
SMAD6,Gene
Recessive mitochondrial ataxia syndrome ORPHA:94125,Disease
15q14 microdeletion syndrome ORPHA:261190,Disease
Severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion ORPHA:314655,Disease
Monocyte count result,Disease
Addictive Behavior,Disease
Neutrophil immunodeficiency syndrome ORPHA:183707,Disease
Dilatation of the cerebral artery,Disease
Tufted angioma ORPHA:1063,Disease
Pyruvate carboxylase deficiency infantile type ORPHA:353308,Disease
Human papillomavirus 197 E2 (gene: E2),Pathogen
Alveolar rhabdomyosarcoma ORPHA:99756,Disease
Flexion contracture of the knee,Disease
Promyelocytic leukemia,Disease
Diabetes Mellitus Insulin-Dependent,Disease
Chronic Lymphocytic Leukemia,Disease
PURPL,Gene
Epilepsy Cryptogenic,Disease
Tumor Angiogenesis,Disease
Norovirus Hu/Norwalk/10378/2010/VNM capsid protein VP1 (gene: VP1),Pathogen
Peripheral Arterial Diseases,Disease
Lipidemias,Disease
KBTBD8,Gene
Self-improving dystrophic epidermolysis bullosa ORPHA:79411,Disease
Smoldering myeloma,Disease
Secondary malignant neoplasm of lung,Disease
Vaccinia virus RNA polymerase subunit (gene: E4L),Pathogen
Skin tag on the posterior cheek,Disease
Embryonal Rhabdomyosarcoma,Disease
Monkeypox virus Cu-Zn superoxide dismutase-like protein,Pathogen
Influenza A virus (A/Puerto Rico/8/1934(H1N1)) HA1 (gene: HA),Pathogen
MIRAGE syndrome ORPHA:494433,Disease
Horsepox virus HSPV041 (Hypothetical protein),Pathogen
Cardiomyopathies,Disease
Urgency of micturition,Disease
Glioblastoma,Disease
Malignant Meningioma,Disease
Fragile nails,Disease
Esotropia,Disease
Osteoporosis Age-Related,Disease
Status Epilepticus Subclinical,Disease
Atrophy,Disease
NAIL DISORDER NONSYNDROMIC CONGENITAL 9,Disease
Chronic arthritis,Disease
Depressed nasal root/bridge,Disease
Norovirus Hu/GII.4/SGU-110421/KOR/2011 full_polyprotein 1..1699,Pathogen
Myasthenia Gravis,Disease
SMIM13,Gene
Frontonasal dysplasia-alopecia-genital anomalies syndrome ORPHA:228390,Disease
Age related macular degeneration,Disease
Coffin-Lowry syndrome ORPHA:192,Disease
Tumoral Calcinosis,Disease
Norovirus Hu/Norwalk/20035/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Dysplastic Nevus,Disease
Epileptic Encephalopathy,Disease
Lethal neonatal spasticity-epileptic encephalopathy syndrome ORPHA:435845,Disease
Ablepharon macrostomia syndrome ORPHA:920,Disease
Virchow's node (disorder),Disease
EFR3B,Gene
Norovirus Hu/GII.4/NIHIC28.5/2012/USA capsid protein VP1 (gene: VP1),Pathogen
Oncocytoma renal,Disease
1q44 microdeletion syndrome ORPHA:238769,Disease
Sensory neuropathy,Disease
Chronic enteropathy associated with SLCO2A1 gene ORPHA:468641,Disease
Congenital chromosomal disease,Disease
Malan overgrowth syndrome ORPHA:420179,Disease
Cercopithecine alphaherpesvirus 2 envelope glycoprotein D (gene: US6),Pathogen
Human papillomavirus 4 hypothetical protein,Pathogen
Secondary malignant neoplasm of bone,Disease
Chediak-Higashi syndrome ORPHA:167,Disease
Short stature-optic atrophy-Pelger-Huet anomaly syndrome ORPHA:391677,Disease
PIR,Gene
Aplasia/Hypoplasia of the corpus callosum,Disease
Osteocraniostenosis ORPHA:2763,Disease
Hereditary neuropathy with liability to pressure palsies ORPHA:640,Disease
Muenke syndrome ORPHA:53271,Disease
Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4 ORPHA:119,Disease
Carpal Tunnel Syndrome,Disease
Carcinoma of Male Breast,Disease
Myoma,Disease
Cowpox virus Ati or CPXV158 protein (gene: ati),Pathogen
Bone necrosis,Disease
Prominent ear,Disease
Diffuse panbronchiolitis ORPHA:171700,Disease
CENPE,Gene
Amyotrophic Lateral Sclerosis Sporadic,Disease
Ambiguous Genitalia,Disease
Multiple system atrophy cerebellar type ORPHA:227510,Disease
Intellectual disability-developmental delay-contractures syndrome ORPHA:3454,Disease
Influenza A virus (A/Shanghai/02/2013(H7N9)) polymerase PB2 (gene: PB2),Pathogen
Human adenovirus B3 protein IVa2 (gene: IVa2),Pathogen
Horsepox virus HSPV012 (ankyrin-like protein,Pathogen
Pneumonia,Disease
Human gammaherpesvirus 8 LANA,Pathogen
Human papillomavirus type 63 hypothetical protein,Pathogen
Norovirus Hu/GII-4/CGMH21/2010/TW full_polyprotein 1..1699,Pathogen
X-linked mendelian susceptibility to mycobacterial diseases due to IKBKG deficiency ORPHA:319612,Disease
Increased bilirubin level (finding),Disease
PEHO syndrome ORPHA:2836,Disease
Meningitis,Disease
Congenital dyserythropoietic anemia type III ORPHA:98870,Disease
Usher syndrome type 2 ORPHA:231178,Disease
AA amyloidosis ORPHA:85445,Disease
Monosomy 22,Disease
ALBINOIDISM OCULOCUTANEOUS AUTOSOMAL DOMINANT,Disease
Hirschsprung Disease,Disease
Human coronavirus OC43 transmembrane domain 2 (gene: orf1ab),Pathogen
TOR1AIP1-related limb-girdle muscular dystrophy ORPHA:424261,Disease
Sanfilippo syndrome type A ORPHA:79269,Disease
Cole-Carpenter syndrome ORPHA:2050,Disease
Chronic atrial and intestinal dysrhythmia syndrome ORPHA:435988,Disease
Congenital bilateral absence of vas deferens ORPHA:48,Disease
Hypophonia,Disease
Metabolic myopathy due to lactate transporter defect ORPHA:171690,Disease
Epilepsies Partial,Disease
Cataract,Disease
Human betaherpesvirus 5 membrane protein UL6 (gene: UL6),Pathogen
Central nervous system lesion,Disease
Xeroderma pigmentosum group B,Disease
Norovirus Hu/Norwalk/10110/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Congenital pes cavus,Disease
Basal Ganglia Diseases,Disease
Language Delay,Disease
Lissencephaly syndrome Norman-Roberts type ORPHA:89844,Disease
Tall stature-scoliosis-macrodactyly of the great toes syndrome ORPHA:329191,Disease
Dyskinetic Syndrome,Disease
Fibrillation,Disease
Autosomal recessive cerebral atrophy ORPHA:363969,Disease
Human mastadenovirus A E3 CR1-beta1,Pathogen
Dementia Vascular,Disease
Human papillomavirus type 68 E6 (gene: E6),Pathogen
Chlamydia Infections,Disease
Human betaherpesvirus 5 large tegument protein (gene: UL48),Pathogen
Intrauterine retardation,Disease
Downward slant of palpebral fissure,Disease
Norovirus Hu/GIV.1/CCDC GR1113-59/CHN/2011 full_polyprotein 1..1687,Pathogen
Human immunodeficiency virus 1 integrase (gene: gag-pol),Pathogen
Progressive osseous heteroplasia ORPHA:2762,Disease
Norovirus Hu/GII.4/NIHIC17.8/2013/USA viral genome-linked protein (gene: POL),Pathogen
Cowpox virus CPXV213 protein (gene: CPXV213 CDS),Pathogen
Yaba-like disease virus 48L protein (gene: 48L),Pathogen
Hyperbilirubinemia,Disease
B-Cell Lymphomas,Disease
Woolly hair-palmoplantar keratoderma syndrome ORPHA:420686,Disease
Liver Carcinoma,Disease
Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency ORPHA:319563,Disease
Destructive Arthritis,Disease
Norovirus Hu/GII-4/CGMH15/2007/TW full_polyprotein 1..1699,Pathogen
Neuroendocrine Tumors,Disease
Progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome ORPHA:457212,Disease
Norovirus Hu/Norwalk/10129/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Combined immunodeficiency with faciooculoskeletal anomalies ORPHA:221139,Disease
Dense deposit disease ORPHA:93571,Disease
Epilepsy,Disease
Protein C measurement,Disease
Norovirus Hu/GII-4/CGMH21/2010/TW major viral capsid protein (gene: VP1),Pathogen
Norovirus Hu/GII-4/CGMH12/2007/TW major viral capsid protein (gene: VP1),Pathogen
Myelomonocytic leukemia,Disease
No development of motor milestones,Disease
Macular corneal dystrophy ORPHA:98969,Disease
Hereditary papillary renal cell carcinoma ORPHA:47044,Disease
Norovirus Hu/Norwalk/10296/2010/VNM capsid protein VP1 (gene: VP1),Pathogen
Inherited cancer-predisposing syndrome due to biallelic BRCA2 mutations ORPHA:319462,Disease
Norovirus Hu/Norwalk/10176/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
EMILIN-1-related connective tissue disease ORPHA:485418,Disease
Juvenile arthritis,Disease
Enlarged joints,Disease
Creutzfeldt-Jakob Disease Sporadic,Disease
Infective endocarditis,Disease
Norovirus Hu/GII.4/Woonona/NSW3309/2012/AU full_polyprotein 1..1699,Pathogen
Precursor Cell Lymphoblastic Leukemia Lymphoma,Disease
Philadelphia chromosome-positive acute lymphoblastic leukemia,Disease
Norovirus Hu/GII.12/CGMH41/2010/TW ORF1,Pathogen
X-linked keloid scarring-reduced joint mobility-increased optic cup-to-disc ratio syndrome ORPHA:482606,Disease
PSMB9,Gene
Verrucous carcinoma,Disease
Increased endomysial connective tissue,Disease
Human papillomavirus type 90 putative regulatory protein E2 (gene: E2),Pathogen
Cervical Dystonia,Disease
Lymphoma Lymphocytic Intermediate,Disease
Intestinal Diseases,Disease
Echovirus E27 VP3,Pathogen
Human rhinovirus A74 1D (VP1),Pathogen
Human enterovirus C104 3D,Pathogen
Breast Cancer Familial,Disease
Human adenovirus 55 pIVa2 50.9 kDa protein,Pathogen
Lichen Planus Oral,Disease
Narrowing of ear canal,Disease
Brachydactyly type B1 ORPHA:572385,Disease
Bjornstad syndrome ORPHA:123,Disease
Molluscum contagiosum virus subtype 1 MC034L (gene: MC034L),Pathogen
Glycogen storage disease due to liver glycogen phosphorylase deficiency ORPHA:369,Disease
Aortic Aneurysm,Disease
Childhood Osteosarcoma,Disease
Hiatal Hernia,Disease
ADULT syndrome ORPHA:978,Disease
Autosomal recessive hypohidrotic ectodermal dysplasia ORPHA:248,Disease
Biliary tract abnormality,Disease
CA11,Gene
Ketoacidosis due to monocarboxylate transporter-1 deficiency ORPHA:438075,Disease
Stiff skin syndrome ORPHA:2833,Disease
Autosomal recessive cutis laxa type 2B ORPHA:357064,Disease
Childhood Non-Hodgkin Lymphoma,Disease
Male infertility with azoospermia or oligozoospermia due to single gene mutation ORPHA:399805,Disease
Autosomal recessive spastic paraplegia type 78 ORPHA:513436,Disease
Hypertrophy of clitoris,Disease
Oropharyngeal Dysphagia,Disease
Cowpox virus CPXV016 protein (gene: CPXV016 CDS),Pathogen
Mowat-Wilson syndrome due to monosomy 2q22 ORPHA:261537,Disease
Increased CSF protein,Disease
Increased tendency to bruise,Disease
Decreased size of eyeball,Disease
