Id,Type
Tethered Cord Syndrome,Disease
Monkeypox virus bifunctional IL-1-beta-inhibitor,Pathogen
Aortic Aneurysm,Disease
DNAJB1,Gene
Ileocolitis,Disease
ROSE Cluster 5,Disease
Tonic Seizures,Disease
Human rhinovirus A31 1B,Pathogen
SLC39A8-CDG ORPHA:468699,Disease
cardiac event,Disease
Post-Traumatic Stress Disorder,Disease
Left ventricular dilatation,Disease
Neutrophilic dermatosis,Disease
Papiine alphaherpesvirus 2 serine/threonine protein kinase US3 (gene: US3),Pathogen
LIF,Gene
Psoriasis Vulgaris,Disease
Echovirus E20 VP3,Pathogen
Narcolepsy type 2 ORPHA:83465,Disease
Precursor cell lymphoblastic lymphoma,Disease
Anemia Sickle Cell,Disease
High density lipoprotein measurement,Disease
Salivirus A full_polyprotein 1..2370,Pathogen
Human rhinovirus A73 1D (VP1),Pathogen
Congenital muscular dystrophy due to LMNA mutation ORPHA:157973,Disease
Thanatophoric dysplasia type 1 ORPHA:1860,Disease
Autosomal recessive Stickler syndrome ORPHA:250984,Disease
Embryo Loss,Disease
Human rhinovirus A51 1B,Pathogen
Human papillomavirus type 34 early protein (gene: E2),Pathogen
Tobacco Dependence,Disease
Blood Coagulation Disorders,Disease
Glomerulonephritis Membranoproliferative,Disease
Sensory neuropathy,Disease
Chronic kidney disease stage 5,Disease
Abnormal involuntary movement,Disease
Menangle virus phosphoprotein (gene: V/P),Pathogen
Ataxia Telangiectasia,Disease
Lymphoma Mixed-Cell,Disease
Human rhinovirus A88 2C (P2-C),Pathogen
Anteverted nostril,Disease
Horsepox virus HSPV153 (Poxvirus A32 protein),Pathogen
Urinary tract infection,Disease
Vulvar Lichen Sclerosus,Disease
Systemic amyloidosis,Disease
Nodular melanoma,Disease
Hodgkin lymphoma lymphocyte depletion,Disease
Kidney Neoplasm,Disease
Endothelial dysfunction,Disease
Polynesian Bronchiectasis,Disease
Carcinoma Large Cell,Disease
Rachischisis,Disease
Spondyloenchondrodysplasia ORPHA:1855,Disease
Portal hypertensive gastropathy,Disease
Horsepox virus HSPV194 (ankyrin repeats),Pathogen
Vascular Diseases,Disease
Vaccinia virus serine protease inhibitor-like protein (gene: K2L),Pathogen
Dysplastic Nevus,Disease
Brain Infarction,Disease
Atypical juvenile parkinsonism ORPHA:391411,Disease
Rhinovirus A98 1D,Pathogen
Prediabetes syndrome,Disease
Mental Depression,Disease
Human rhinovirus A13 1D,Pathogen
Human rhinovirus B99 1D,Pathogen
Hypersomnia with Periodic Respiration,Disease
Erythroid hyperplasia,Disease
Monkeypox virus Zaire-96-I-16 ankyrin-like protein (gene: D7L),Pathogen
Mixed anxiety and depressive disorder,Disease
Status Epilepticus Subclinical,Disease
Bacteremia,Disease
Nephropathic cystinosis,Disease
Camptodactyly Of Fingers,Disease
Aspiration Pneumonia,Disease
Human rhinovirus A39 full_polyprotein 1..2157,Pathogen
Lung Diseases Interstitial,Disease
Fatty Liver,Disease
Cowpox virus CPXV039 (gene: CPXV039 CDS),Pathogen
Bone Cysts,Disease
Invasive Carcinoma,Disease
Malignant Fibrous Histiocytoma,Disease
Drug abuse,Disease
Empyema,Disease
Choroid Plexus Papilloma,Disease
Gaucher Disease Type 1,Disease
Intervertebral Disc Degeneration,Disease
Aortic Aneurysm Thoracic,Disease
Nerve Degeneration,Disease
Coxsackievirus A13 2c,Pathogen
Norovirus Hu/GII.4/NIHIC17.6/2012/USA capsid protein VP1 (gene: VP1),Pathogen
Craniolenticulosutural dysplasia ORPHA:50814,Disease
Human enterovirus Ningbo3-02 full_polyprotein 1..2214,Pathogen
Encephalitis,Disease
Myelofibrosis,Disease
Keutel syndrome ORPHA:85202,Disease
Fanconi Anemia,Disease
Anaplastic carcinoma,Disease
Pleoconial Myopathies,Disease
Acute Cerebrovascular Accidents,Disease
MYCOBACTERIUM TUBERCULOSIS SUSCEPTIBILITY TO (finding),Disease
Human adenovirus D10 fiber (gene: L5),Pathogen
Norovirus GII/Hu/JP/2010/GII.P4_GII.4/Shimada/ASC96 VP1 (gene: VP1),Pathogen
Peri-Implantitis,Disease
Adenoma Trabecular,Disease
Hypoxemia,Disease
Human rhinovirus A71 2C,Pathogen
Ankyloglossia,Disease
FKBPL,Gene
Semantic dementia ORPHA:100069,Disease
Skin symptom,Disease
Seizures Sensory,Disease
Macacine alphaherpesvirus 1 serine/threonine protein kinase US3 (gene: US3),Pathogen
Paralysed,Disease
Idiopathic Pulmonary Fibrosis,Disease
Mechanical Allodynia,Disease
Ectodermal dysplasia hypohidrotic with immune deficiency,Disease
Peroxisomal acyl-CoA oxidase deficiency ORPHA:2971,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2K ORPHA:99944,Disease
Aggressive periodontitis generalized,Disease
ALZHEIMER DISEASE 5,Disease
Norovirus Hu/GII-4/CGMH25/2010/TW major viral capsid protein (gene: VP1),Pathogen
Carotid Artery Disease,Disease
Ganglioglioma,Disease
Uveitis,Disease
ECTODERMAL DYSPLASIA 11A HYPOHIDROTIC/HAIR/TOOTH TYPE AUTOSOMAL DOMINANT,Disease
Pulmonary Aspergillosis,Disease
Cortical dysplasia-focal epilepsy syndrome ORPHA:163681,Disease
Retinal Vein Occlusion,Disease
Human adenovirus 41 E3 31.6K,Pathogen
Fibromatosis Aggressive,Disease
Schilbach-Rott syndrome ORPHA:2353,Disease
Panuveitis,Disease
Childhood Ataxia with Central Nervous System Hypomyelinization,Disease
Pneumonia Bacterial,Disease
Cowpox virus CPXV017 protein (gene: CPXV017 CDS),Pathogen
Rheumatism,Disease
Urinary bladder sphincter dysfunction,Disease
Tumoral calcinosis,Disease
Paraparesis Spastic,Disease
Human rhinovirus A23 1C (VP3),Pathogen
Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,Disease
Exogenous Hyperinsulinism,Disease
Human rhinovirus A45 1D,Pathogen
Hydrocephalus,Disease
Spinal Cord Diseases,Disease
Stereotypic Movement Disorder,Disease
Community acquired pneumonia,Disease
Chronic skin ulcer,Disease
Human rhinovirus A75 2C (P2-C),Pathogen
Langat virus envelope membrane-associated glycoprotein,Pathogen
Mucosal ulcer,Disease
Norovirus Hu/GII.4/Guangzhou/GZ2010-L91/CHN/2011 major viral capsid protein,Pathogen
Effects of heat,Disease
NFKBIZ,Gene
Human rhinovirus A43 1D,Pathogen
Hypotension,Disease
X-linked thrombocytopenia with normal platelets ORPHA:852,Disease
Guanarito mammarenavirus L protein,Pathogen
Multiple Sclerosis Acute Fulminating,Disease
Cystadenoma Serous,Disease
Mitral Valve Prolapse Syndrome,Disease
Familial or sporadic hemiplegic migraine ORPHA:569,Disease
Horsepox virus HSPV005c (Ankyrin repeats),Pathogen
Narrow cranium shape,Disease
Conductive hearing loss,Disease
CCL22,Gene
Human rhinovirus A59 1C (VP3),Pathogen
Bone Cysts Aneurysmal,Disease
Breast Hyperplasia,Disease
Skin Neoplasms,Disease
Human rhinovirus A80 2C,Pathogen
Osteoglophonic dwarfism,Disease
Zimmermann-Laband syndrome ORPHA:3473,Disease
Erythema Chronicum Migrans,Disease
Horsepox virus HSPV177 (Immunoglobulin like),Pathogen
Squamous cell carcinoma of lung,Disease
Disease caused by Shigella dysenteriae,Disease
Human rhinovirus B3 1C (VP3),Pathogen
Norovirus GII/Hu/JP/2012/GII.Pe_GII.4_Sydney2012/Fukuyama/3 VP1 (gene: VP1),Pathogen
Neurodevelopmental Disorders,Disease
Vaccinia virus Ankara 72.4k ankyrin repeat protein f2,Pathogen
Pyogenic arthritis-pyoderma gangrenosum-acne syndrome ORPHA:69126,Disease
Vaccinia virus Ankara soluble TNF receptor II precursor f1,Pathogen
Enterovirus B111 VP3,Pathogen
Impaired cognition,Disease
Mixed Cellularity Hodgkin Lymphoma,Disease
Severe Bronchopulmonary Dysplasia,Disease
Premature coronary artery disease,Disease
Leprosy Multibacillary,Disease
Coxsackievirus A5 full_polyprotein 1..2191,Pathogen
Venous Engorgement,Disease
Human rhinovirus A25 1C,Pathogen
Progressive myoclonic epilepsy type 7 ORPHA:435438,Disease
Peripheral Neuropathy,Disease
Human TMEV-like cardiovirus protein 2B*,Pathogen
Human rhinovirus A11 full_polyprotein 1..2153,Pathogen
Chronic Neutrophilic Leukemia,Disease
Echovirus E4 VP1,Pathogen
Congenital hereditary facial paralysis-variable hearing loss syndrome ORPHA:306530,Disease
Ciliary Motility Disorders,Disease
Familial hyperphosphatemic tumoral calcinosis/Hyperphosphatemic hyperostosis syndrome ORPHA:306661,Disease
Atrial septal defect ostium secundum type ORPHA:99103,Disease
Human adenovirus 31 cr1 beta protein (gene: E3 cr1 beta),Pathogen
CHAC1,Gene
Progressive Neoplastic Disease,Disease
Measles,Disease
Congenital factor II deficiency ORPHA:325,Disease
Coxsackievirus A11 vp2,Pathogen
Infective vaginitis,Disease
Cervical intraepithelial neoplasia grade 1,Disease
Pertussis,Disease
Crisponi syndrome ORPHA:1545,Disease
Seminoma,Disease
Autosomal dominant striatal neurodegeneration ORPHA:228169,Disease
Amyloid angiopathy,Disease
Deficiency of mevalonate kinase,Disease
Granulomatous Slack Skin,Disease
Familial drusen ORPHA:75376,Disease
Diabetic foot ulcer,Disease
Hyaluronidase deficiency ORPHA:67041,Disease
Ovarian Serous Adenocarcinoma,Disease
Menstrual spotting,Disease
Aortic aneurysm without mention of rupture NOS,Disease
Klippel-Feil Syndrome,Disease
Familial cerebral saccular aneurysm ORPHA:231160,Disease
Q Fever,Disease
Severe myopia,Disease
Acute pyelonephritis,Disease
Triple Negative Breast Neoplasms,Disease
Acquired aplastic anemia,Disease
Monoblastic leukemia,Disease
MPS III B,Disease
Hyper-IgM syndrome type 3 ORPHA:101090,Disease
Revesz syndrome ORPHA:3088,Disease
Saffold virus capsid protein VP3,Pathogen
Echovirus E21 VP2,Pathogen
Heart Septal Defects,Disease
BICD2-related autosomal dominant childhood-onset proximal spinal muscular atrophy ORPHA:363454,Disease
Entamoebiasis,Disease
Astrovirus SG nonstructural protein 1a,Pathogen
Ectopic Kidney,Disease
Malaria Cerebral,Disease
Combined oxidative phosphorylation defect type 8 ORPHA:319504,Disease
Malignant neoplasm of lung,Disease
Sideroblastic anemia,Disease
Laryngeal Squamous Cell Carcinoma,Disease
Poisoning,Disease
Achondroplasia ORPHA:15,Disease
Dystonia,Disease
Typical urticaria pigmentosa ORPHA:158766,Disease
Smoldering systemic mastocytosis ORPHA:158775,Disease
Giant Cell Arteritis,Disease
Temporomandibular Joint Disorders,Disease
Alveolar rhabdomyosarcoma ORPHA:99756,Disease
Biotin-thiamine-responsive basal ganglia disease ORPHA:65284,Disease
Bullous pemphigoid ORPHA:703,Disease
Disruptive Impulse Control and Conduct Disorders,Disease
Steatohepatitis,Disease
Glycogen storage disease due to glycogen branching enzyme deficiency childhood neuromuscular form ORPHA:308698,Disease
Lymphoma Small Noncleaved-Cell,Disease
Premenopausal breast cancer,Disease
Pleural Diseases,Disease
Respiratory Distress Syndrome Adult,Disease
Common Cold,Disease
Metastatic Prostate Carcinoma,Disease
Myeloid Metaplasia,Disease
Cowpox virus CrmC or CPXV191 protein (gene: CrmC),Pathogen
Panacinar Emphysema,Disease
Monoparesis - leg,Disease
Human enterovirus Hangzhou13-02 full_polyprotein 1..2214,Pathogen
Human rhinovirus A33 1D,Pathogen
Chronic glomerulonephritis,Disease
Human rhinovirus B97 1D,Pathogen
Lung Diseases Obstructive,Disease
Bacterial keratitis,Disease
Enterovirus C109 VP1,Pathogen
Generalized osteoarthritis,Disease
Cytotoxic Brain Edema,Disease
Sanfilippo syndrome type C ORPHA:79271,Disease
KCNQ2-related epileptic encephalopathy ORPHA:439218,Disease
Congenital nephrotic syndrome Finnish type ORPHA:839,Disease
Congenital isolated ACTH deficiency ORPHA:199296,Disease
Horsepox virus HSPV201a (ankyrin repeats),Pathogen
Mucosa-associated Lymphoma,Disease
Malaria,Disease
Adult T Acute Lymphoblastic Leukemia,Disease
Primary Myelofibrosis,Disease
Alcohol Use Disorder,Disease
Neuroblastoma,Disease
Kidney Failure,Disease
Influenza,Disease
Autosomal recessive bestrophinopathy ORPHA:139455,Disease
Anal intraepithelial neoplasia,Disease
Hyperplastic Polyp,Disease
Monkeypox virus Zaire-96-I-16 Ser/Thr kinase (gene: C16L),Pathogen
Renal Insufficiency,Disease
Antisocial Personality Disorder,Disease
West Nile virus lineage 1 capsid protein C (gene: flavivirus polyprotein),Pathogen
NON RARE IN EUROPE: Congenital isolated thyroxine-binding globulin deficiency ORPHA:209893,Disease
Human gammaherpesvirus 8 K14,Pathogen
Renal fibrosis,Disease
Human adenovirus 18 CR1-beta protein (gene: E3),Pathogen
Human adenovirus 19 fiber (gene: L5),Pathogen
Congenital laryngeal adductor palsy,Disease
Echovirus 9 strain Hill polyprotein region 4,Pathogen
Anxiety Disorders,Disease
Galactose mutarotase deficiency ORPHA:570422,Disease
Congenital Clubfoot,Disease
Vascular degeneration,Disease
Monkeypox virus Zaire-96-I-16 B5R (gene: B5R),Pathogen
Sjogren's Syndrome,Disease
NON RARE IN EUROPE: Hemochromatosis type 1 ORPHA:139498,Disease
Fracture spiral,Disease
RIN2 syndrome ORPHA:217335,Disease
Breast Cancer Familial,Disease
Coats plus syndrome ORPHA:313838,Disease
Fibrodysplasia Ossificans Progressiva,Disease
Aceruloplasminemia ORPHA:48818,Disease
Klippel Feil Syndrome,Disease
Gaucher disease type 2 ORPHA:77260,Disease
Adenocarcinoma in Situ,Disease
Albinism Oculocutaneous,Disease
Small cell carcinoma of lung,Disease
Mammary Tumorigenesis,Disease
leiomyosarcoma,Disease
Hyperuricemia,Disease
Pulmonary Thromboembolisms,Disease
Norovirus Hu/Norwalk/10074/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Pituitary Adenoma,Disease
Sinus Tachycardia,Disease
Radiating pain,Disease
Septicemia,Disease
Ameloblastoma,Disease
Marginal Zone B-Cell Lymphoma,Disease
Neoplasms Bone Tissue,Disease
Cosavirus A VP1,Pathogen
Epithelial basement membrane dystrophy ORPHA:98956,Disease
Childhood Hodgkin Lymphoma,Disease
Chronic Airflow Obstruction,Disease
Unspecified visual loss,Disease
Primary Systemic Amyloidosis,Disease
Human enterovirus 79 1B (VP2),Pathogen
Dyslipidemias,Disease
Nasal bridge wide,Disease
Toxic Epidermal Necrolysis,Disease
Coronary Syndrome,Disease
Gastritis,Disease
CSF3,Gene
Congenital bile acid synthesis defect type 3 ORPHA:79302,Disease
Chronic pelvic pain of female,Disease
High Grade Lymphoma,Disease
Ascites,Disease
Neurofibromatosis 2,Disease
Adenocarcinoma Basal Cell,Disease
Gilbert Disease (disorder),Disease
Echovirus E26 VP3,Pathogen
Fatal post-viral neurodegenerative disorder ORPHA:391343,Disease
Glycogen storage disease due to glycogen branching enzyme deficiency non progressive hepatic form ORPHA:308638,Disease
beta^0^ Thalassemia,Disease
Severe periodontitis,Disease
Jaundice Obstructive,Disease
Esophagitis,Disease
Primary congenital glaucoma,Disease
High altitude pulmonary edema,Disease
Axenfeld-Rieger syndrome ORPHA:782,Disease
Periodic syndrome,Disease
Vogt-Koyanagi-Harada disease ORPHA:3437,Disease
Severe Combined Immunodeficiency,Disease
Glioblastoma Multiforme,Disease
Mast-Cell Sarcoma,Disease
Isolated oxycephaly ORPHA:63440,Disease
Cerebral Infarction Right Hemisphere,Disease
Muscle Spasticity,Disease
Lyme Disease,Disease
Distal Peripheral Sensory Neuropathy,Disease
Osteofibrous dysplasia ORPHA:488265,Disease
Gestational Diabetes,Disease
Narrowing,Disease
Variola virus hypothetical protein (gene: G3R),Pathogen
Endocarditis,Disease
Anxiety Disorder,Disease
Adenomatous Polyposis Coli,Disease
Echovirus E9 full_polyprotein 1..2203,Pathogen
Neck Webbing,Disease
Agnosia for Pain,Disease
Fever,Disease
Pelizaeus-Merzbacher Disease,Disease
Polymyositis Ossificans,Disease
Human rhinovirus A22 1D,Pathogen
Meningitis,Disease
Echovirus E31 VP3,Pathogen
Clear cell renal carcinoma ORPHA:319276,Disease
Subwakefullness Syndrome,Disease
Norovirus Hu/Norwalk/10285/2010/VNM capsid protein VP1 (gene: VP1),Pathogen
Compensatory Hyperinsulinemia,Disease
Membranous glomerulonephritis,Disease
Hypophosphatemic Rickets X-Linked Dominant,Disease
Secondary malignant neoplasm of bone,Disease
Human cosavirus D 3C,Pathogen
Muscle Cramp,Disease
Cardiomegaly,Disease
Charcot-Marie-Tooth disease type 2H ORPHA:101102,Disease
Sleep Wake Disorders,Disease
Oligospermia,Disease
AMYOTROPHIC LATERAL SCLEROSIS 1 AUTOSOMAL RECESSIVE,Disease
Prostate cancer recurrent,Disease
Extrapyramidal sign,Disease
Rapidly progressive glomerulonephritis,Disease
Gyrate atrophy of choroid and retina ORPHA:414,Disease
Congenital generalized lipodystrophy ORPHA:528,Disease
Autosomal recessive hypohidrotic ectodermal dysplasia ORPHA:248,Disease
Carotid artery occlusion,Disease
Osteoarthritis Knee,Disease
Behcet Syndrome,Disease
Congenital neutropenia,Disease
Tuberous Sclerosis,Disease
Giant Cell Tumors,Disease
Malignant tumor of junctional zone of tongue,Disease
Human rhinovirus A38 1B,Pathogen
Rhinovirus C capsid protein VP2,Pathogen
American cutaneous leishmaniasis,Disease
Norovirus Hu/GII-4/CGMH13/2007/TW major viral capsid protein (gene: VP1),Pathogen
Limbic encephalitis with LGI1 antibodies ORPHA:163908,Disease
Cowpox virus CPXV206 protein (gene: CPXV206 CDS),Pathogen
Acquired scoliosis,Disease
Heart Failure Diastolic,Disease
Hearing Loss,Disease
Herpes Simplex Infections,Disease
SPHEROCYTOSIS TYPE 1 (disorder),Disease
Chronic multifocal osteomyelitis,Disease
Drug-induced tardive dyskinesia,Disease
Restrictive dermopathy ORPHA:1662,Disease
Human alphaherpesvirus 1 tegument serine/threonine protein kinase (gene: UL13),Pathogen
Coxsackievirus A6 VP2 protein,Pathogen
Hyperhomocysteinemia,Disease
Sunken eyes,Disease
Gestational trophoblastic disease,Disease
Lymphoid hyperplasia,Disease
Sarcoma Spindle Cell,Disease
Malignant neoplasm of esophagus,Disease
Pancreatitis,Disease
Cushing Syndrome,Disease
White Blood Cell Count procedure,Disease
Human rhinovirus A18 1D,Pathogen
alpha-1-Antitrypsin Deficiency Autosomal Recessive,Disease
Ovarian failure,Disease
Maxillary retrognathia,Disease
Classical-like Ehlers-Danlos syndrome type 2 ORPHA:536532,Disease
Overactive bladder syndrome,Disease
Reperfusion Injury,Disease
Echovirus 9 strain Barty VP3,Pathogen
Caroli disease ORPHA:53035,Disease
Vaccinia virus Ankara CP77 Host range protein f1,Pathogen
Polycythemia Vera,Disease
Human adenovirus 58 fiber (gene: L5),Pathogen
Hydroa Vacciniforme,Disease
Chronic lymphocytic leukaemia refractory,Disease
Secondary hypothyroidism,Disease
Drug Withdrawal Symptoms,Disease
CNS metastases,Disease
Acute GVH disease,Disease
Myositis,Disease
Lysinuric protein intolerance ORPHA:470,Disease
Refractive Errors,Disease
Dysspondyloenchondromatosis ORPHA:85198,Disease
Familial generalized lipodystrophy,Disease
Pancreatic hypoplasia-diabetes-congenital heart disease syndrome ORPHA:2255,Disease
Neuritis,Disease
Central Diabetes Insipidus,Disease
Malignant ascites,Disease
Ventricular Septal Defect,Disease
Asthenozoospermia,Disease
IL1B,Gene
Anemia,Disease
Human rhinovirus QCE 2C,Pathogen
Pelvic pain female,Disease
Hypotrichosis simplex,Disease
Infectious disease of lung,Disease
Quebec platelet disorder ORPHA:220436,Disease
