Interactor A Genes,Interactor B Genes,Combined Score,Taxid interactor A,Taxid interactor B,Genes,Log2FoldChange,FoldChange,Regulation
ST3GAL4,FUT1,0.946,Homo sapiens,Homo sapiens,FUT1,1.92353410351785,3.79351200556757,UpRegulated
SIRT2,NNMT,0.916,Homo sapiens,Homo sapiens,NNMT,-1.92253342602732,3.79088167430719,DownRegulated
NNMT,SIRT2,0.916,Homo sapiens,Homo sapiens,NNMT,-1.92253342602732,3.79088167430719,DownRegulated
SIRT4,NNMT,0.915,Homo sapiens,Homo sapiens,NNMT,-1.92253342602732,3.79088167430719,DownRegulated
NNMT,SIRT4,0.915,Homo sapiens,Homo sapiens,NNMT,-1.92253342602732,3.79088167430719,DownRegulated
PITPNM1,PTK2B,0.944,Homo sapiens,Homo sapiens,PITPNM1,1.92241207277108,3.79056281517578,UpRegulated
PTK2B,PITPNM1,0.944,Homo sapiens,Homo sapiens,PITPNM1,1.92241207277108,3.79056281517578,UpRegulated
PLCE1,INPP5A,0.947,Homo sapiens,Homo sapiens,PLCE1,1.92226787905015,3.79018397694057,UpRegulated
INPP5A,PLCE1,0.947,Homo sapiens,Homo sapiens,PLCE1,1.92226787905015,3.79018397694057,UpRegulated
ITPR1,PLCE1,0.922,Homo sapiens,Homo sapiens,PLCE1,1.92226787905015,3.79018397694057,UpRegulated
PLCE1,PRKCA,0.926,Homo sapiens,Homo sapiens,PLCE1,1.92226787905015,3.79018397694057,UpRegulated
PRKCA,PLCE1,0.926,Homo sapiens,Homo sapiens,PLCE1,1.92226787905015,3.79018397694057,UpRegulated
PLCE1,ITPR1,0.922,Homo sapiens,Homo sapiens,PLCE1,1.92226787905015,3.79018397694057,UpRegulated
KLHL3,KLHL25,0.909,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
KLHL25,GAN,0.921,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
KLHL25,KEAP1,0.911,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
KEAP1,KLHL25,0.911,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
RBX1,KLHL25,0.916,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
KLHL25,ENC1,0.978,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
KLHL25,KLHL3,0.909,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
KLHL25,KCTD17,0.906,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
KLHL25,SPOP,0.907,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
KLHL25,RBX1,0.916,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
SPOP,KLHL25,0.907,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
KCTD17,KLHL25,0.906,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
ENC1,KLHL25,0.978,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
GAN,KLHL25,0.921,Homo sapiens,Homo sapiens,KLHL25,1.92012988107454,3.78457128403222,UpRegulated
CEBPB,NFKB1,0.904,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
MYC,CEBPB,0.958,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
JUN,CEBPB,0.927,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
EP300,CEBPB,0.996,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
NFKB1,CEBPB,0.904,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
CEBPB,JUN,0.927,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
CEBPB,MAPK11,0.936,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
CEBPB,MYC,0.958,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
DDIT3,CEBPB,0.994,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
CEBPB,EP300,0.996,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
CEBPB,MYB,0.98,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
CEBPB,DDIT3,0.994,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
MYB,CEBPB,0.98,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
MAPK11,CEBPB,0.936,Homo sapiens,Homo sapiens,CEBPB,1.91699990695641,3.77636943305197,UpRegulated
NFIL3,NPAS2,0.931,Homo sapiens,Homo sapiens,NFIL3,1.90842874375215,3.75400024351089,UpRegulated
NPAS2,NFIL3,0.931,Homo sapiens,Homo sapiens,NFIL3,1.90842874375215,3.75400024351089,UpRegulated
RORA,NFIL3,0.909,Homo sapiens,Homo sapiens,NFIL3,1.90842874375215,3.75400024351089,UpRegulated
NFIL3,RORA,0.909,Homo sapiens,Homo sapiens,NFIL3,1.90842874375215,3.75400024351089,UpRegulated
NOS1AP,C1orf226,0.943,Homo sapiens,Homo sapiens,NOS1AP,1.90284314249937,3.73949419114628,UpRegulated
C1orf226,NOS1AP,0.943,Homo sapiens,Homo sapiens,NOS1AP,1.90284314249937,3.73949419114628,UpRegulated
MYB,EP300,0.996,Homo sapiens,Homo sapiens,MYB,-1.89965556777927,3.73124105501953,DownRegulated
EP300,MYB,0.996,Homo sapiens,Homo sapiens,MYB,-1.89965556777927,3.73124105501953,DownRegulated
MYB,CREBBP,0.999,Homo sapiens,Homo sapiens,MYB,-1.89965556777927,3.73124105501953,DownRegulated
MYB,CEBPB,0.98,Homo sapiens,Homo sapiens,MYB,-1.89965556777927,3.73124105501953,DownRegulated
CREBBP,MYB,0.999,Homo sapiens,Homo sapiens,MYB,-1.89965556777927,3.73124105501953,DownRegulated
CEBPB,MYB,0.98,Homo sapiens,Homo sapiens,MYB,-1.89965556777927,3.73124105501953,DownRegulated
JUN,EGR1,0.99,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
EGR1,TP53,0.969,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
EGR1,JUND,0.962,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
EGR1,NAB2,0.992,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
EGR1,FOS,0.995,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
EGR1,JUN,0.99,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
FOSB,EGR1,0.987,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
EGR1,EP300,0.952,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
NAB2,EGR1,0.992,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
EP300,EGR1,0.952,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
JUND,EGR1,0.962,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
FOS,EGR1,0.995,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
TP53,EGR1,0.969,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
EGR1,FOSB,0.987,Homo sapiens,Homo sapiens,EGR1,1.89864128793086,3.7286187457505,UpRegulated
CDH1,TRIM21,0.913,Homo sapiens,Homo sapiens,TRIM21,-1.88714870274754,3.6990343629689,DownRegulated
TRIM21,CDH1,0.913,Homo sapiens,Homo sapiens,TRIM21,-1.88714870274754,3.6990343629689,DownRegulated
CLEC16A,RNF41,0.903,Homo sapiens,Homo sapiens,CLEC16A,1.88525724911131,3.69418790036452,UpRegulated
RNF41,CLEC16A,0.903,Homo sapiens,Homo sapiens,CLEC16A,1.88525724911131,3.69418790036452,UpRegulated
AURKA,GADD45A,0.961,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
CCNB2,GADD45A,0.939,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
GADD45A,AURKA,0.961,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
GADD45A,CCNB2,0.939,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
GADD45A,CDKN1A,0.974,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
TP53,GADD45A,0.991,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
CCNB1,GADD45A,0.983,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
GADD45A,CCNB1,0.983,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
GADD45A,TP53,0.991,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
CDKN1A,GADD45A,0.974,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
GADD45A,GADD45B,0.965,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
GADD45B,GADD45A,0.965,Homo sapiens,Homo sapiens,GADD45A,1.88493815933309,3.69337092434722,UpRegulated
ALG10,ALG10B,0.903,Homo sapiens,Homo sapiens,ALG10,-1.88287559119934,3.68809442024364,DownRegulated
ALG10B,ALG10,0.903,Homo sapiens,Homo sapiens,ALG10,-1.88287559119934,3.68809442024364,DownRegulated
TP53,NFKB1,0.989,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,MLH1,0.965,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,EGR1,0.969,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,TP53I3,0.903,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,AURKA,0.998,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,SNAI1,0.992,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,DNAJB1,0.951,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
GADD45A,TP53,0.991,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,PPIF,0.993,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
BCL6,TP53,0.957,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
ARID3A,TP53,0.929,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,GADD45B,0.964,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
CASP8,TP53,0.991,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TOP1,TP53,0.947,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
EP300,TP53,0.999,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TNFRSF10B,TP53,0.908,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
CCNA2,TP53,0.997,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
DNAJB1,TP53,0.951,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
FOS,TP53,0.952,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
CCNB1,TP53,0.914,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
CCNE1,TP53,0.926,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
CDKN1A,TP53,0.999,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53I3,TP53,0.903,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
ETS2,TP53,0.97,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
EGR1,TP53,0.969,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
CASP9,TP53,0.953,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
GADD45B,TP53,0.964,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,CCNB1,0.914,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
BMI1,TP53,0.956,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,ETS2,0.97,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,DDX17,0.97,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,PLK1,0.981,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
BAK1,TP53,0.997,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
BBC3,TP53,0.959,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
DDIT4,TP53,0.911,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,CASP8,0.991,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,GADD45A,0.991,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,BRCA2,0.995,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,KAT5,0.996,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,JUN,0.997,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,MYC,0.997,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,CCNA2,0.997,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,BAK1,0.997,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,PPP1R13L,0.999,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,CDKN1A,0.999,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
BRCA2,TP53,0.995,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,ING5,0.969,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,MAPK11,0.96,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,BBC3,0.959,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,PCBP4,0.909,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,CREBBP,0.999,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
DDX17,TP53,0.97,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,CCNE1,0.926,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,EP300,0.999,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
AURKA,TP53,0.998,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,ARID3A,0.929,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,TNFRSF10B,0.908,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,ZNF385A,0.91,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,BCL6,0.957,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,DDIT4,0.911,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,PLK3,0.924,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,TOP1,0.947,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
CREBBP,TP53,0.999,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,FOS,0.952,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,CASP9,0.953,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,BMI1,0.956,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,KLF4,0.925,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
TP53,XPO1,0.959,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
KLF4,TP53,0.925,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
PLK3,TP53,0.924,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
PCBP4,TP53,0.909,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
JUN,TP53,0.997,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
PPP1R13L,TP53,0.999,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
PPIF,TP53,0.993,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
XPO1,TP53,0.959,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
SNAI1,TP53,0.992,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
ZNF385A,TP53,0.91,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
PLK1,TP53,0.981,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
MAPK11,TP53,0.96,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
NFKB1,TP53,0.989,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
ING5,TP53,0.969,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
MLH1,TP53,0.965,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
MYC,TP53,0.997,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
KAT5,TP53,0.996,Homo sapiens,Homo sapiens,TP53,-1.88125009855354,3.68394136351864,DownRegulated
AQP3,AQP11,0.9,Homo sapiens,Homo sapiens,AQP3,1.87001920625679,3.65537446372666,UpRegulated
AQP11,AQP3,0.9,Homo sapiens,Homo sapiens,AQP3,1.87001920625679,3.65537446372666,UpRegulated
SUFU,SPOP,0.96,Homo sapiens,Homo sapiens,SUFU,1.86932951366448,3.65362739861492,UpRegulated
SUFU,PRKACA,0.966,Homo sapiens,Homo sapiens,SUFU,1.86932951366448,3.65362739861492,UpRegulated
SUFU,GLI1,0.999,Homo sapiens,Homo sapiens,SUFU,1.86932951366448,3.65362739861492,UpRegulated
SPOP,SUFU,0.96,Homo sapiens,Homo sapiens,SUFU,1.86932951366448,3.65362739861492,UpRegulated
GLI1,SUFU,0.999,Homo sapiens,Homo sapiens,SUFU,1.86932951366448,3.65362739861492,UpRegulated
PRKACA,SUFU,0.966,Homo sapiens,Homo sapiens,SUFU,1.86932951366448,3.65362739861492,UpRegulated
PLCG2,PRKCD,0.94,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
PLCG2,VAV1,0.998,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
PLCG2,INPP5A,0.916,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
PLCG2,FYN,0.936,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
PLCG2,PIK3CD,0.974,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
PIK3CD,PLCG2,0.974,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
PRKCD,PLCG2,0.94,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
INPP5A,PLCG2,0.916,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
FYN,PLCG2,0.936,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
PLCG2,PRKCA,0.949,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
PLCG2,FGFR3,0.916,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
PLCG2,ITPR1,0.962,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
PRKCA,PLCG2,0.949,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
ITPR1,PLCG2,0.962,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
PLCG2,GNA11,0.906,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
FGFR3,PLCG2,0.916,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
VAV1,PLCG2,0.998,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
GNA11,PLCG2,0.906,Homo sapiens,Homo sapiens,PLCG2,1.86768601734688,3.64946761150883,UpRegulated
ING5,KAT6B,0.999,Homo sapiens,Homo sapiens,KAT6B,-1.85746952894026,3.62371508789973,DownRegulated
KAT6B,KAT7,0.955,Homo sapiens,Homo sapiens,KAT6B,-1.85746952894026,3.62371508789973,DownRegulated
KAT6B,ING5,0.999,Homo sapiens,Homo sapiens,KAT6B,-1.85746952894026,3.62371508789973,DownRegulated
KAT7,KAT6B,0.955,Homo sapiens,Homo sapiens,KAT6B,-1.85746952894026,3.62371508789973,DownRegulated
TADA1,USP22,0.984,Homo sapiens,Homo sapiens,TADA1,-1.85590784904787,3.6197946327599,DownRegulated
USP22,TADA1,0.984,Homo sapiens,Homo sapiens,TADA1,-1.85590784904787,3.6197946327599,DownRegulated
TADA1,TADA2A,0.969,Homo sapiens,Homo sapiens,TADA1,-1.85590784904787,3.6197946327599,DownRegulated
TAF9B,TADA1,0.994,Homo sapiens,Homo sapiens,TADA1,-1.85590784904787,3.6197946327599,DownRegulated
TADA2A,TADA1,0.969,Homo sapiens,Homo sapiens,TADA1,-1.85590784904787,3.6197946327599,DownRegulated
TADA1,TAF9B,0.994,Homo sapiens,Homo sapiens,TADA1,-1.85590784904787,3.6197946327599,DownRegulated
ZC3HC1,CUL1,0.904,Homo sapiens,Homo sapiens,ZC3HC1,-1.8554408042491,3.61862298345993,DownRegulated
CUL1,ZC3HC1,0.904,Homo sapiens,Homo sapiens,ZC3HC1,-1.8554408042491,3.61862298345993,DownRegulated
TP53,ING5,0.969,Homo sapiens,Homo sapiens,ING5,-1.85113006672418,3.60782676387148,DownRegulated
KAT6B,ING5,0.999,Homo sapiens,Homo sapiens,ING5,-1.85113006672418,3.60782676387148,DownRegulated
ING5,EP300,0.934,Homo sapiens,Homo sapiens,ING5,-1.85113006672418,3.60782676387148,DownRegulated
KAT7,ING5,0.999,Homo sapiens,Homo sapiens,ING5,-1.85113006672418,3.60782676387148,DownRegulated
EP300,ING5,0.934,Homo sapiens,Homo sapiens,ING5,-1.85113006672418,3.60782676387148,DownRegulated
ING5,KAT6B,0.999,Homo sapiens,Homo sapiens,ING5,-1.85113006672418,3.60782676387148,DownRegulated
ING5,TP53,0.969,Homo sapiens,Homo sapiens,ING5,-1.85113006672418,3.60782676387148,DownRegulated
ING5,KAT7,0.999,Homo sapiens,Homo sapiens,ING5,-1.85113006672418,3.60782676387148,DownRegulated
DAPK2,DAPK3,0.903,Homo sapiens,Homo sapiens,DAPK2,1.8510911462306,3.60772943456739,UpRegulated
DAPK3,DAPK2,0.903,Homo sapiens,Homo sapiens,DAPK2,1.8510911462306,3.60772943456739,UpRegulated
CDKN2D,CCND3,0.978,Homo sapiens,Homo sapiens,CDKN2D,1.85043752130348,3.60609529310035,UpRegulated
CCND3,CDKN2D,0.978,Homo sapiens,Homo sapiens,CDKN2D,1.85043752130348,3.60609529310035,UpRegulated
ATG2A,ULK1,0.991,Homo sapiens,Homo sapiens,ATG2A,1.84811096007836,3.60028461241146,UpRegulated
WDR45,ATG2A,0.998,Homo sapiens,Homo sapiens,ATG2A,1.84811096007836,3.60028461241146,UpRegulated
ULK1,ATG2A,0.991,Homo sapiens,Homo sapiens,ATG2A,1.84811096007836,3.60028461241146,UpRegulated
ATG2A,WDR45,0.998,Homo sapiens,Homo sapiens,ATG2A,1.84811096007836,3.60028461241146,UpRegulated
PPP1R15B,PPP1R9B,0.932,Homo sapiens,Homo sapiens,PPP1R15B,1.84715589196726,3.59790200276493,UpRegulated
PPP1R9B,PPP1R15B,0.932,Homo sapiens,Homo sapiens,PPP1R15B,1.84715589196726,3.59790200276493,UpRegulated
EZR,PRKCA,0.953,Homo sapiens,Homo sapiens,PRKCA,1.84538454229629,3.59348718781263,UpRegulated
KCNN4,PRKCA,0.918,Homo sapiens,Homo sapiens,PRKCA,1.84538454229629,3.59348718781263,UpRegulated
SDC4,PRKCA,0.997,Homo sapiens,Homo sapiens,PRKCA,1.84538454229629,3.59348718781263,UpRegulated
PLCD1,PRKCA,0.931,Homo sapiens,Homo sapiens,PRKCA,1.84538454229629,3.59348718781263,UpRegulated
PLCE1,PRKCA,0.926,Homo sapiens,Homo sapiens,PRKCA,1.84538454229629,3.59348718781263,UpRegulated
PRKCA,KCNN4,0.918,Homo sapiens,Homo sapiens,PRKCA,1.84538454229629,3.59348718781263,UpRegulated
PRKCA,PLCG2,0.949,Homo sapiens,Homo sapiens,PRKCA,1.84538454229629,3.59348718781263,UpRegulated
PRKCA,ITPR1,0.937,Homo sapiens,Homo sapiens,PRKCA,1.84538454229629,3.59348718781263,UpRegulated
PLCG2,PRKCA,0.949,Homo sapiens,Homo sapiens,PRKCA,1.84538454229629,3.59348718781263,UpRegulated
PRKCD,PRKCA,0.967,Homo sapiens,Homo sapiens,PRKCA,1.84538454229629,3.59348718781263,UpRegulated
